destination,total_time,transport,correspondance,1st_station,time_to_1st_station,walking_time,drt_time,drt_waiting_time,direct_walk_time
399,None,None,None,None,None,None,None,None,7767.271199999999
400,16140.0,WALK,1,445,None,909.058,None,None,7746.5628
2637,15840.0,WALK,1,445,None,909.058,None,None,8631.105599999999
2638,None,None,None,None,None,None,None,None,8625.162
2643,31440.0,WALK,3,445,None,909.058,None,None,9025.9596
2644,None,None,None,None,None,None,None,None,9027.6672
407,15660.0,WALK,1,445,None,909.058,None,None,10152.1404
408,21060.0,WALK,4,442,None,1072.183,None,None,10153.465199999999
410,None,None,None,None,None,None,None,None,9805.225199999999
409,15720.0,WALK,1,445,None,909.058,None,None,9811.8396
412,None,None,None,None,None,None,None,None,9772.0428
411,15180.0,WALK,2,445,None,909.058,None,None,9773.5776
413,7680.0,WALK,1,445,None,909.058,None,None,7160.7288
414,4800.0,WALK,0,445,None,909.058,None,None,7145.575199999999
415,31320.0,WALK,3,445,None,909.058,None,None,10111.3632
416,None,None,None,None,None,None,None,None,10104.8244
2608,None,None,None,None,None,None,None,None,9728.5644
2609,31380.0,WALK,3,445,None,909.058,None,None,9737.166
155,21240.0,WALK,4,442,None,1072.183,None,None,11373.476400000001
17,15540.0,WALK,1,445,None,909.058,None,None,11363.445600000001
403,7200.0,WALK,1,445,None,909.058,None,None,10494.2436
404,5040.0,WALK,0,445,None,909.058,None,None,10516.432799999999
405,7260.0,WALK,1,445,None,909.058,None,None,9411.036
406,4980.0,WALK,0,445,None,909.058,None,None,9369.6528
1267,7440.0,WALK,1,445,None,909.058,None,None,8438.4648
1266,4860.0,WALK,0,445,None,909.058,None,None,8457.9432
159,15780.0,WALK,1,445,None,909.058,None,None,9111.9228
18,21000.0,WALK,4,442,None,1072.183,None,None,9093.094799999999
734,12840.0,WALK,3,445,None,909.058,None,None,4157.5992
733,16140.0,WALK,3,442,None,1072.183,None,None,4131.2688
739,12600.0,WALK,3,445,None,909.058,None,None,4637.9472
740,16380.0,WALK,3,442,None,1072.183,None,None,4610.3448
728,12540.0,WALK,3,445,None,909.058,None,None,4876.1376
729,16440.0,WALK,3,442,None,1072.183,None,None,4857.3996
738,12720.0,WALK,3,445,None,909.058,None,None,4194.5808
737,16260.0,WALK,3,442,None,1072.183,None,None,4190.6796
730,12780.0,WALK,3,445,None,909.058,None,None,3936.9924
731,16200.0,WALK,3,442,None,1072.183,None,None,3913.6715999999997
736,12660.0,WALK,3,445,None,909.058,None,None,4361.286
735,16320.0,WALK,3,442,None,1072.183,None,None,4351.794
436,None,None,None,None,None,None,None,None,2578.5132
437,19440.0,WALK,2,444,None,882.34,None,None,2583.3816
448,11340.0,WALK,0,442,None,1072.183,None,None,2843.9472
22,16080.0,WALK,0,434,None,970.579,None,None,2806.656
177,None,None,None,None,None,None,None,None,2806.3536
452,15780.0,WALK,2,445,None,909.058,None,None,5494.5804
454,16020.0,WALK,2,445,None,909.058,None,None,4570.0307999999995
455,19740.0,WALK,2,444,None,882.34,None,None,4570.008
456,None,None,None,None,None,None,None,None,3639.0443999999998
457,16140.0,WALK,2,445,None,909.058,None,None,3628.3787999999995
465,8040.0,WALK,1,445,None,909.058,None,None,5082.538799999999
464,8580.0,WALK,1,445,None,909.058,None,None,5069.3676
458,None,None,None,None,None,None,None,None,3396.5483999999997
459,19620.0,WALK,2,444,None,882.34,None,None,3398.5835999999995
461,None,None,None,None,None,None,None,None,3106.3992
460,16380.0,WALK,2,445,None,909.058,None,None,3103.7183999999997
463,20820.0,WALK,2,445,None,909.058,None,None,4632.307199999999
462,20100.0,WALK,3,445,None,909.058,None,None,4639.428
171,16500.0,WALK,2,445,None,909.058,None,None,2590.02
23,None,None,None,None,None,None,None,None,2582.8404
451,4320.0,WALK,0,445,None,909.058,None,None,3844.2803999999996
24,16320.0,WALK,2,445,None,909.058,None,None,4462.482
169,20760.0,WALK,2,445,None,909.058,None,None,4459.9764
578,None,None,None,None,None,None,None,None,7923.669599999999
579,18960.0,WALK,2,444,None,882.34,None,None,7924.4784
183,37020.0,WALK,1,444,None,882.34,None,None,7728.5472
87,19140.0,WALK,2,444,None,882.34,None,None,7747.0356
580,None,None,None,None,None,None,None,None,8051.0148
31,19380.0,WALK,2,444,None,882.34,None,None,8042.7696
526,7860.0,WALK,1,445,None,909.058,None,None,5399.7264
527,4560.0,WALK,0,445,None,909.058,None,None,5396.0112
529,7800.0,WALK,1,445,None,909.058,None,None,5898.1812
530,4620.0,WALK,0,445,None,909.058,None,None,5896.8828
532,12360.0,WALK,3,445,None,909.058,None,None,5257.7688
531,16620.0,WALK,3,442,None,1072.183,None,None,5266.9932
161,19200.0,WALK,4,442,None,1072.183,None,None,5134.5972
97,15840.0,WALK,2,445,None,909.058,None,None,5138.4096
534,16500.0,WALK,1,445,None,909.058,None,None,5366.9832
35,19320.0,WALK,4,442,None,1072.183,None,None,5320.77
163,7740.0,WALK,1,445,None,909.058,None,None,6306.377999999999
165,4680.0,WALK,0,445,None,909.058,None,None,6246.9864
2260,None,None,None,None,None,None,None,None,8325.040799999999
589,23280.0,WALK,5,442,None,1072.183,None,None,10875.1068
588,19980.0,WALK,5,445,None,909.058,None,None,10845.9684
600,15900.0,WALK,4,445,None,909.058,None,None,9819.21
601,None,None,None,None,None,None,None,None,9813.0204
584,12240.0,WALK,3,445,None,909.058,None,None,7491.1788
583,16740.0,WALK,3,442,None,1072.183,None,None,7519.6776
602,20580.0,WALK,4,442,None,1072.183,None,None,8981.1384
603,15780.0,WALK,4,445,None,909.058,None,None,8976.145199999999
586,16800.0,WALK,3,442,None,1072.183,None,None,9586.3044
585,21000.0,WALK,5,445,None,909.058,None,None,9583.1376
595,16920.0,WALK,3,442,None,1072.183,None,None,8600.1192
594,11760.0,WALK,2,445,None,909.058,None,None,8608.806
597,22980.0,WALK,5,442,None,1072.183,None,None,10389.738
596,16080.0,WALK,4,445,None,909.058,None,None,10400.4336
582,20520.0,WALK,4,442,None,1072.183,None,None,9521.494799999999
581,15840.0,WALK,4,445,None,909.058,None,None,9532.960799999999
