destination,total_time,transport,correspondance,1st_station,time_to_1st_station,walking_time,drt_time,drt_waiting_time,direct_walk_time
413,20460.0,WALK,2,803,None,630.596,None,None,11904.5352
414,16620.0,WALK,1,803,None,630.596,None,None,11893.0356
734,19380.0,WALK,2,803,None,630.596,None,None,3564.3527999999997
733,22260.0,WALK,4,803,None,630.596,None,None,3599.1719999999996
739,19140.0,WALK,2,803,None,630.596,None,None,6409.44
740,22500.0,WALK,4,803,None,630.596,None,None,6334.7076
728,19080.0,WALK,2,803,None,630.596,None,None,7077.6396
729,22560.0,WALK,4,803,None,630.596,None,None,6974.706
738,19260.0,WALK,2,803,None,630.596,None,None,4940.2908
737,22380.0,WALK,4,803,None,630.596,None,None,4954.0932
730,19320.0,WALK,2,803,None,630.596,None,None,3963.1476
731,22320.0,WALK,4,803,None,630.596,None,None,3977.4864
736,19200.0,WALK,2,803,None,630.596,None,None,5437.1867999999995
735,22440.0,WALK,4,803,None,630.596,None,None,5374.879199999999
435,35760.0,WALK,2,803,None,630.596,None,None,4846.5264
434,15840.0,WALK,0,803,None,630.596,None,None,4858.9259999999995
436,None,None,None,None,None,None,None,None,7251.9876
437,34380.0,WALK,5,803,None,630.596,None,None,7254.5988
438,25920.0,WALK,4,803,None,630.596,None,None,4885.2
439,15540.0,WALK,0,803,None,630.596,None,None,4870.4124
440,15900.0,WALK,0,803,None,630.596,None,None,4372.3872
441,15540.0,WALK,1,803,None,630.596,None,None,4374.132
444,23760.0,WALK,3,803,None,630.596,None,None,5195.0184
445,16680.0,WALK,1,803,None,630.596,None,None,5203.182
442,26160.0,WALK,4,803,None,630.596,None,None,3959.8824
443,16380.0,WALK,1,803,None,630.596,None,None,4029.6012
447,26040.0,WALK,4,803,None,630.596,None,None,4355.4803999999995
446,16500.0,WALK,1,803,None,630.596,None,None,4329.781199999999
22,16080.0,WALK,0,803,None,630.596,None,None,3235.2
177,None,None,None,None,None,None,None,None,3242.9388
172,15720.0,WALK,0,803,None,630.596,None,None,5360.6964
105,15660.0,WALK,1,803,None,630.596,None,None,5354.059200000001
452,32340.0,WALK,4,803,None,630.596,None,None,10432.3404
454,32460.0,WALK,4,803,None,630.596,None,None,9507.3876
455,34680.0,WALK,5,803,None,630.596,None,None,9501.132
456,None,None,None,None,None,None,None,None,8636.0196
457,32580.0,WALK,4,803,None,630.596,None,None,8625.4296
465,23220.0,WALK,3,803,None,630.596,None,None,10083.8028
464,16200.0,WALK,1,803,None,630.596,None,None,10074.0444
458,None,None,None,None,None,None,None,None,8286.6264
459,34560.0,WALK,5,803,None,630.596,None,None,8285.1912
461,None,None,None,None,None,None,None,None,8067.468
460,32700.0,WALK,4,803,None,630.596,None,None,8066.3376
463,35820.0,WALK,4,803,None,630.596,None,None,9658.385999999999
462,34980.0,WALK,5,803,None,630.596,None,None,9665.5524
171,32760.0,WALK,4,803,None,630.596,None,None,7615.6248
23,None,None,None,None,None,None,None,None,7608.42
451,16860.0,WALK,1,803,None,630.596,None,None,8822.826
24,16320.0,WALK,1,803,None,630.596,None,None,9486.246
169,35760.0,WALK,4,803,None,630.596,None,None,9484.127999999999
578,None,None,None,None,None,None,None,None,8707.6836
579,33360.0,WALK,5,803,None,630.596,None,None,8711.9196
183,37020.0,WALK,4,803,None,630.596,None,None,8824.9992
87,33540.0,WALK,5,803,None,630.596,None,None,8863.0752
