destination,total_time,transport,correspondance,1st_station,time_to_1st_station,walking_time,drt_time,drt_waiting_time,direct_walk_time
399,None,None,None,None,None,None,None,None,2741.5656
400,16140.0,WALK,0,2637,None,882.492,None,None,2756.7504
413,7680.0,WALK,0,405,None,842.357,None,None,2777.7264
414,15420.0,WALK,3,405,None,842.357,None,None,2801.5943999999995
734,12840.0,WALK,2,405,None,842.357,None,None,10953.894
733,16140.0,WALK,4,405,None,842.357,None,None,10906.4352
739,12600.0,WALK,2,405,None,842.357,None,None,8282.2488
740,16380.0,WALK,4,405,None,842.357,None,None,8355.4308
728,12540.0,WALK,2,405,None,842.357,None,None,7586.847599999999
729,16440.0,WALK,4,405,None,842.357,None,None,7713.6744
738,12720.0,WALK,2,405,None,842.357,None,None,9662.5524
737,16260.0,WALK,4,405,None,842.357,None,None,9645.2976
730,12780.0,WALK,2,405,None,842.357,None,None,10458.696
731,16200.0,WALK,4,405,None,842.357,None,None,10431.471599999999
736,12660.0,WALK,2,405,None,842.357,None,None,9239.483999999999
735,16320.0,WALK,4,405,None,842.357,None,None,9302.516399999999
435,35760.0,WALK,3,405,None,842.357,None,None,9179.496
434,15840.0,WALK,4,405,None,842.357,None,None,9168.1728
436,None,None,None,None,None,None,None,None,9052.7892
437,19440.0,WALK,2,405,None,842.357,None,None,9057.0252
438,11040.0,WALK,1,405,None,842.357,None,None,10169.919600000001
439,14700.0,WALK,3,405,None,842.357,None,None,10189.1268
440,15900.0,WALK,4,405,None,842.357,None,None,9577.221599999999
441,15540.0,WALK,2,405,None,842.357,None,None,9576.3048
444,8580.0,WALK,0,405,None,842.357,None,None,9931.458
445,14760.0,WALK,3,405,None,842.357,None,None,9945.8256
442,11280.0,WALK,1,405,None,842.357,None,None,10399.803600000001
443,14460.0,WALK,3,405,None,842.357,None,None,10373.085599999999
447,11160.0,WALK,1,405,None,842.357,None,None,10345.178399999999
446,14580.0,WALK,3,405,None,842.357,None,None,10356.6996
448,11340.0,WALK,1,405,None,842.357,None,None,11734.637999999999
172,15720.0,WALK,4,405,None,842.357,None,None,9042.9288
105,15660.0,WALK,2,405,None,842.357,None,None,9050.4588
452,15780.0,WALK,1,405,None,842.357,None,None,7352.9352
454,16020.0,WALK,1,405,None,842.357,None,None,7528.7112
455,19740.0,WALK,2,405,None,842.357,None,None,7571.1228
456,None,None,None,None,None,None,None,None,7383.4475999999995
457,16140.0,WALK,1,405,None,842.357,None,None,7387.5372
465,8040.0,WALK,0,405,None,842.357,None,None,6796.8504
464,16200.0,WALK,2,405,None,842.357,None,None,6751.900799999999
458,None,None,None,None,None,None,None,None,8127.7296
459,19620.0,WALK,2,405,None,842.357,None,None,8142.545999999999
461,None,None,None,None,None,None,None,None,7881.2771999999995
