destination,total_time,transport,correspondance,1st_station,time_to_1st_station,walking_time,drt_time,drt_waiting_time,direct_walk_time
394,None,None,None,None,None,None,None,None,11925.588
393,None,None,None,None,None,None,None,None,11931.096
418,None,None,None,None,None,None,None,None,10809.0048
417,None,None,None,None,None,None,None,None,10822.0848
420,None,None,None,None,None,None,None,None,9818.5728
419,None,None,None,None,None,None,None,None,9821.1276
422,None,None,None,None,None,None,None,None,10801.7112
421,None,None,None,None,None,None,None,None,10809.873599999999
424,None,None,None,None,None,None,None,None,11940.028799999998
423,None,None,None,None,None,None,None,None,11939.838
426,None,None,None,None,None,None,None,None,9308.0124
425,None,None,None,None,None,None,None,None,9317.9256
189,None,None,None,None,None,None,None,None,9537.2292
20,None,None,None,None,None,None,None,None,9532.9548
466,None,None,None,None,None,None,None,None,6516.0216
467,None,None,None,None,None,None,None,None,6509.458799999999
468,None,None,None,None,None,None,None,None,5036.22
469,None,None,None,None,None,None,None,None,5033.1720000000005
471,None,None,None,None,None,None,None,None,4425.8904
470,None,None,None,None,None,None,None,None,4435.9896
474,None,None,None,None,None,None,None,None,4151.1468
473,None,None,None,None,None,None,None,None,4157.2944
476,None,None,None,None,None,None,None,None,8938.158
475,None,None,None,None,None,None,None,None,8946.2856
478,None,None,None,None,None,None,None,None,4545.5484
477,None,None,None,None,None,None,None,None,4545.1188
479,None,None,None,None,None,None,None,None,3502.2624
480,None,None,None,None,None,None,None,None,3479.508
481,None,None,None,None,None,None,None,None,6658.3823999999995
482,None,None,None,None,None,None,None,None,6674.811599999999
489,None,None,None,None,None,None,None,None,9836.398799999999
488,None,None,None,None,None,None,None,None,9841.215600000001
499,None,None,None,None,None,None,None,None,10013.7204
500,None,None,None,None,None,None,None,None,10013.178
504,None,None,None,None,None,None,None,None,10088.364
505,None,None,None,None,None,None,None,None,10041.9444
1272,None,None,None,None,None,None,None,None,9448.221599999999
1270,None,None,None,None,None,None,None,None,9456.0744
497,None,None,None,None,None,None,None,None,11992.1016
501,None,None,None,None,None,None,None,None,11012.3808
111,None,None,None,None,None,None,None,None,10954.9152
508,None,None,None,None,None,None,None,None,7168.321199999999
509,None,None,None,None,None,None,None,None,7097.013599999999
1264,None,None,None,None,None,None,None,None,8444.3352
1265,None,None,None,None,None,None,None,None,8435.9964
512,None,None,None,None,None,None,None,None,6184.8492
513,None,None,None,None,None,None,None,None,6168.619199999999
514,None,None,None,None,None,None,None,None,7295.9532
515,None,None,None,None,None,None,None,None,7291.2816
520,None,None,None,None,None,None,None,None,6453.839999999999
521,None,None,None,None,None,None,None,None,6444.937199999999
522,None,None,None,None,None,None,None,None,6487.889999999999
523,None,None,None,None,None,None,None,None,6478.9776
524,None,None,None,None,None,None,None,None,8321.6868
525,None,None,None,None,None,None,None,None,8312.7132
191,None,None,None,None,None,None,None,None,7248.6348
93,None,None,None,None,None,None,None,None,7262.521199999999
666,None,None,None,None,None,None,None,None,3126.936
665,None,None,None,None,None,None,None,None,3123.7007999999996
47,None,None,None,None,None,None,None,None,2483.1132
131,None,None,None,None,None,None,None,None,3010.2804
