destination,total_time,transport,correspondance,1st_station,time_to_1st_station,walking_time,drt_time,drt_waiting_time,direct_walk_time
385,None,None,None,None,None,None,None,None,10227.821999999998
386,None,None,None,None,None,None,None,None,10232.419199999998
390,None,None,None,None,None,None,None,None,11035.59
389,None,None,None,None,None,None,None,None,11038.8756
395,None,None,None,None,None,None,None,None,10783.879200000001
396,None,None,None,None,None,None,None,None,10788.4092
188,None,None,None,None,None,None,None,None,9628.964399999999
137,None,None,None,None,None,None,None,None,9688.9056
571,None,None,None,None,None,None,None,None,2989.3572
572,None,None,None,None,None,None,None,None,2999.3291999999997
573,None,None,None,None,None,None,None,None,2475.3012000000003
574,None,None,None,None,None,None,None,None,2481.4872
1243,None,None,None,None,None,None,None,None,4481.2992
1244,None,None,None,None,None,None,None,None,4488.368399999999
2248,None,None,None,None,None,None,None,None,2950.404
2503,None,None,None,None,None,None,None,None,2955.1392
2250,None,None,None,None,None,None,None,None,4060.4003999999995
2505,None,None,None,None,None,None,None,None,4044.3743999999997
2252,None,None,None,None,None,None,None,None,4859.7564
2509,None,None,None,None,None,None,None,None,4848.4752
490,None,None,None,None,None,None,None,None,10008.0432
491,None,None,None,None,None,None,None,None,10025.672400000001
492,None,None,None,None,None,None,None,None,9770.7072
493,None,None,None,None,None,None,None,None,9776.373599999999
495,None,None,None,None,None,None,None,None,10181.9664
494,None,None,None,None,None,None,None,None,10188.9744
502,None,None,None,None,None,None,None,None,11741.258399999999
503,None,None,None,None,None,None,None,None,11794.236
2560,None,None,None,None,None,None,None,None,9302.0196
2561,None,None,None,None,None,None,None,None,9293.3616
29,None,None,None,None,None,None,None,None,10406.0484
7,None,None,None,None,None,None,None,None,10015.9632
506,None,None,None,None,None,None,None,None,10656.746399999998
497,None,None,None,None,None,None,None,None,11974.243199999999
496,None,None,None,None,None,None,None,None,11949.6036
190,None,None,None,None,None,None,None,None,10365.828
28,None,None,None,None,None,None,None,None,10355.354399999998
498,None,None,None,None,None,None,None,None,10015.906799999999
578,None,None,None,None,None,None,None,None,10373.801999999998
579,None,None,None,None,None,None,None,None,10378.5108
183,None,None,None,None,None,None,None,None,10890.54
87,None,None,None,None,None,None,None,None,10916.1756
580,None,None,None,None,None,None,None,None,11168.921999999999
31,None,None,None,None,None,None,None,None,11167.895999999999
2260,None,None,None,None,None,None,None,None,9204.9648
549,None,None,None,None,None,None,None,None,10702.7904
550,None,None,None,None,None,None,None,None,10707.201599999999
829,None,None,None,None,None,None,None,None,10295.8644
830,None,None,None,None,None,None,None,None,10306.3512
551,None,None,None,None,None,None,None,None,11878.3908
552,None,None,None,None,None,None,None,None,11882.9556
539,None,None,None,None,None,None,None,None,9265.2012
37,None,None,None,None,None,None,None,None,9308.9568
538,None,None,None,None,None,None,None,None,9002.8704
546,None,None,None,None,None,None,None,None,7918.0812
545,None,None,None,None,None,None,None,None,7909.5048
2282,None,None,None,None,None,None,None,None,4098.8556
609,None,None,None,None,None,None,None,None,5923.7316
610,None,None,None,None,None,None,None,None,5917.182
612,None,None,None,None,None,None,None,None,5498.2656
611,None,None,None,None,None,None,None,None,5508.122399999999
613,None,None,None,None,None,None,None,None,6707.5512
614,None,None,None,None,None,None,None,None,6702.4728
617,None,None,None,None,None,None,None,None,3773.6591999999996
616,None,None,None,None,None,None,None,None,3778.9584
619,None,None,None,None,None,None,None,None,4137.87
618,None,None,None,None,None,None,None,None,4148.6628
2284,None,None,None,None,None,None,None,None,5447.6364
2640,None,None,None,None,None,None,None,None,6613.9128
2459,None,None,None,None,None,None,None,None,7018.7256
849,None,None,None,None,None,None,None,None,4574.557199999999
45,None,None,None,None,None,None,None,None,4568.7408
622,None,None,None,None,None,None,None,None,8779.6716
623,None,None,None,None,None,None,None,None,8822.8944
650,None,None,None,None,None,None,None,None,11759.488800000001
649,None,None,None,None,None,None,None,None,11774.1636
624,None,None,None,None,None,None,None,None,10672.2084
625,None,None,None,None,None,None,None,None,10658.862
640,None,None,None,None,None,None,None,None,11018.527199999999
639,None,None,None,None,None,None,None,None,11030.7084
627,None,None,None,None,None,None,None,None,8188.3776
626,None,None,None,None,None,None,None,None,8193.7044
638,None,None,None,None,None,None,None,None,10169.3784
637,None,None,None,None,None,None,None,None,10172.67
628,None,None,None,None,None,None,None,None,11671.7352
629,None,None,None,None,None,None,None,None,11664.352799999999
647,None,None,None,None,None,None,None,None,11174.645999999999
648,None,None,None,None,None,None,None,None,11163.390000000001
631,None,None,None,None,None,None,None,None,9502.856399999999
641,None,None,None,None,None,None,None,None,11168.2104
642,None,None,None,None,None,None,None,None,11170.432799999999
633,None,None,None,None,None,None,None,None,10589.6448
634,None,None,None,None,None,None,None,None,10552.3368
644,None,None,None,None,None,None,None,None,11363.7636
645,None,None,None,None,None,None,None,None,11363.321999999998
635,None,None,None,None,None,None,None,None,9192.449999999999
636,None,None,None,None,None,None,None,None,9181.0572
2633,None,None,None,None,None,None,None,None,11888.678399999999
621,None,None,None,None,None,None,None,None,11252.9136
620,None,None,None,None,None,None,None,None,11293.9728
643,None,None,None,None,None,None,None,None,11204.5284
46,None,None,None,None,None,None,None,None,11915.9952
227,None,None,None,None,None,None,None,None,9601.5108
194,None,None,None,None,None,None,None,None,9649.6416
235,None,None,None,None,None,None,None,None,11768.4876
278,None,None,None,None,None,None,None,None,11106.6732
261,None,None,None,None,None,None,None,None,11081.333999999999
352,None,None,None,None,None,None,None,None,11759.545199999999
294,None,None,None,None,None,None,None,None,10484.635199999999
336,None,None,None,None,None,None,None,None,10506.6972
379,None,None,None,None,None,None,None,None,11722.195199999998
350,None,None,None,None,None,None,None,None,11731.766399999999
221,None,None,None,None,None,None,None,None,10686.942
202,None,None,None,None,None,None,None,None,10677.338399999999
228,None,None,None,None,None,None,None,None,9354.372
193,None,None,None,None,None,None,None,None,9396.0888
204,None,None,None,None,None,None,None,None,11241.2532
219,None,None,None,None,None,None,None,None,11216.409599999999
270,None,None,None,None,None,None,None,None,8437.974
333,None,None,None,None,None,None,None,None,11992.8936
298,None,None,None,None,None,None,None,None,11979.260400000001
377,None,None,None,None,None,None,None,None,11911.432799999999
688,None,None,None,None,None,None,None,None,9928.6656
687,None,None,None,None,None,None,None,None,9960.4944
2611,None,None,None,None,None,None,None,None,9929.7252
2612,None,None,None,None,None,None,None,None,9913.5552
205,None,None,None,None,None,None,None,None,11465.9952
218,None,None,None,None,None,None,None,None,11442.6
222,None,None,None,None,None,None,None,None,10466.79
201,None,None,None,None,None,None,None,None,10442.3532
276,None,None,None,None,None,None,None,None,11129.4744
263,None,None,None,None,None,None,None,None,11111.9928
198,None,None,None,None,None,None,None,None,10672.971599999999
224,None,None,None,None,None,None,None,None,10683.1572
380,None,None,None,None,None,None,None,None,11395.2036
349,None,None,None,None,None,None,None,None,11377.944000000001
1258,None,None,None,None,None,None,None,None,10989.5784
1259,None,None,None,None,None,None,None,None,10986.432
216,None,None,None,None,None,None,None,None,11524.9296
