destination,total_time,transport,correspondance,1st_station,time_to_1st_station,walking_time,drt_time,drt_waiting_time,direct_walk_time
399,-2820.0,WALK,9,594,None,1340,None,None,4196.0916
400,16140.0,WALK,24,594,None,1340,None,None,4206.7224
2643,15240.0,WALK,31,594,None,1340,None,None,3341.892
2644,-1920.0,WALK,7,594,None,1340,None,None,3349.6595999999995
412,-2580.0,WALK,6,594,None,1340,None,None,2688.1679999999997
411,15180.0,WALK,24,594,None,1340,None,None,2679.0312
413,-4080.0,WALK,13,594,None,1340,None,None,3990.1848
414,-1980.0,WALK,9,594,None,1340,None,None,4014.228
415,15120.0,WALK,10,594,None,1340,None,None,3960.8747999999996
416,-1800.0,WALK,7,594,None,1340,None,None,3961.9752
2608,-1860.0,WALK,6,594,None,1340,None,None,3377.1456
2609,15180.0,WALK,4,594,None,1340,None,None,3364.758
155,-2640.0,WALK,20,594,None,1340,None,None,2487.6864
17,15540.0,WALK,14,594,None,1340,None,None,2474.31
403,-1080.0,WALK,7,594,None,1340,None,None,2978.7
404,-2520.0,WALK,20,594,None,1340,None,None,3011.574
405,-1020.0,WALK,7,594,None,1340,None,None,2557.158
406,-1200.0,WALK,9,594,None,1340,None,None,2562.1139999999996
1267,-960.0,WALK,5,594,None,1340,None,None,2981.9064
1266,-1320.0,WALK,6,594,None,1340,None,None,2983.2588
734,-2940.0,WALK,6,594,None,1340,None,None,10568.1948
733,-2940.0,WALK,24,594,None,1340,None,None,10521.6132
739,-3180.0,WALK,23,594,None,1340,None,None,7721.9964
740,-3660.0,WALK,14,594,None,1340,None,None,7799.4288
728,-3240.0,WALK,28,594,None,1340,None,None,6999.758399999999
729,-2460.0,WALK,6,594,None,1340,None,None,7124.9028
738,-3060.0,WALK,24,594,None,1340,None,None,9196.016399999999
737,-2760.0,WALK,14,594,None,1340,None,None,9178.9128
730,-3000.0,WALK,23,594,None,1340,None,None,10076.3676
731,-2820.0,WALK,9,594,None,1340,None,None,10051.6116
736,-3120.0,WALK,4,594,None,1340,None,None,8731.9836
735,-3780.0,WALK,8,594,None,1340,None,None,8797.9368
435,-3720.0,WALK,13,594,None,1340,None,None,9304.2072
434,15840.0,WALK,26,594,None,1340,None,None,9294.0348
436,-3780.0,WALK,9,594,None,1340,None,None,9782.862
437,19440.0,WALK,7,594,None,1340,None,None,9787.852799999999
438,-2220.0,WALK,21,594,None,1340,None,None,10541.1564
439,240.0,WALK,22,594,None,1340,None,None,10559.6196
440,15900.0,WALK,8,594,None,1340,None,None,9637.210799999999
441,-3840.0,WALK,8,594,None,1340,None,None,9636.9048
444,-240.0,WALK,8,594,None,1340,None,None,10339.0332
445,-660.0,WALK,6,594,None,1340,None,None,10356.897599999998
442,-1920.0,WALK,7,594,None,1340,None,None,10585.978799999999
443,0.0,WALK,7,594,None,1340,None,None,10573.131599999999
447,-2040.0,WALK,6,594,None,1340,None,None,10623.0864
446,120.0,WALK,8,594,None,1340,None,None,10630.3812
448,-1800.0,WALK,6,594,None,1340,None,None,11717.954399999999
172,15720.0,WALK,6,594,None,1340,None,None,9333.4416
105,-3600.0,WALK,26,594,None,1340,None,None,9340.733999999999
452,-4260.0,WALK,13,594,None,1340,None,None,8556.2268
454,-4080.0,WALK,23,594,None,1340,None,None,8583.2508
455,-2400.0,WALK,5,594,None,1340,None,None,8626.277999999998
456,-2520.0,WALK,14,594,None,1340,None,None,8259.3804
457,16140.0,WALK,24,594,None,1340,None,None,8261.544
465,-2880.0,WALK,13,594,None,1340,None,None,7924.4808
464,-2040.0,WALK,6,594,None,1340,None,None,7875.6972
458,-3960.0,WALK,8,594,None,1340,None,None,8989.8396
459,19620.0,WALK,3,594,None,1340,None,None,9005.3532
461,-2640.0,WALK,26,594,None,1340,None,None,8680.192799999999
460,16380.0,WALK,5,594,None,1340,None,None,8671.3764
463,-4380.0,WALK,10,594,None,1340,None,None,7393.3032
462,-1920.0,WALK,6,594,None,1340,None,None,7384.3848
171,16500.0,WALK,25,594,None,1340,None,None,8231.3544
23,-2700.0,WALK,24,594,None,1340,None,None,8236.0428
451,-420.0,WALK,17,594,None,1340,None,None,6909.005999999999
24,-1800.0,WALK,9,594,None,1340,None,None,7194.6816
169,15480.0,WALK,7,594,None,1340,None,None,7211.006399999999
526,-660.0,WALK,9,594,None,1340,None,None,5408.8596
