destination,total_time,transport,correspondance,1st_station,time_to_1st_station,walking_time,drt_time,drt_waiting_time,direct_walk_time
399,-2820.0,WALK,5,568,None,167,None,None,8756.2992
400,16140.0,WALK,2,568,None,167,None,None,8777.0568
2637,15840.0,WALK,6,568,None,167,None,None,8297.5848
2638,-2580.0,WALK,13,568,None,167,None,None,8296.906799999999
2643,15240.0,WALK,12,568,None,167,None,None,7551.952799999999
2644,-1920.0,WALK,1,568,None,167,None,None,7549.0044
407,-4740.0,WALK,6,568,None,167,None,None,7030.4268
408,-2340.0,WALK,10,568,None,167,None,None,7022.2848
410,-2400.0,WALK,14,568,None,167,None,None,7252.8444
409,15720.0,WALK,5,568,None,167,None,None,7251.0671999999995
412,-2580.0,WALK,2,568,None,167,None,None,7006.0524000000005
411,15180.0,WALK,5,568,None,167,None,None,7007.9028
413,-4080.0,WALK,8,568,None,167,None,None,9384.2172
414,-1980.0,WALK,5,568,None,167,None,None,9397.38
415,15120.0,WALK,6,568,None,167,None,None,6419.429999999999
416,-1800.0,WALK,4,568,None,167,None,None,6425.768399999999
2608,-1860.0,WALK,3,568,None,167,None,None,6861.3924
2609,15180.0,WALK,5,568,None,167,None,None,6855.4992
155,-2640.0,WALK,14,568,None,167,None,None,6139.4268
17,15540.0,WALK,9,568,None,167,None,None,6152.8188
403,-1080.0,WALK,3,568,None,167,None,None,6295.0740000000005
404,-2520.0,WALK,2,568,None,167,None,None,6264.926399999999
405,-1020.0,WALK,1,568,None,167,None,None,7380.8207999999995
406,-2640.0,WALK,1,568,None,167,None,None,7417.9236
1267,-960.0,WALK,3,568,None,167,None,None,8223.5808
1266,-1320.0,WALK,2,568,None,167,None,None,8202.8592
159,-4680.0,WALK,8,568,None,167,None,None,7802.6723999999995
18,-2460.0,WALK,10,568,None,167,None,None,7818.812399999999
2635,-600.0,WALK,2,568,None,167,None,None,6743.3171999999995
526,-660.0,WALK,4,568,None,167,None,None,11125.7916
527,-1800.0,WALK,2,568,None,167,None,None,11130.3408
529,-720.0,WALK,3,568,None,167,None,None,10625.710799999999
530,-2460.0,WALK,10,568,None,167,None,None,10626.8292
161,-2100.0,WALK,15,568,None,167,None,None,11965.048799999999
97,-3660.0,WALK,6,568,None,167,None,None,11957.137200000001
534,-3780.0,WALK,4,568,None,167,None,None,11328.1944
35,-3120.0,WALK,4,568,None,167,None,None,11418.7116
163,-780.0,WALK,4,568,None,167,None,None,10218.994799999999
165,-2220.0,WALK,2,568,None,167,None,None,10277.899199999998
607,4920.0,WALK,5,568,None,167,None,None,6123.1512
589,3180.0,WALK,1,567,None,1135,None,None,10117.976400000001
588,4800.0,WALK,7,568,None,167,None,None,10161.8484
600,15900.0,WALK,5,568,None,167,None,None,11662.237200000001
601,-2160.0,WALK,3,568,None,167,None,None,11666.166
584,-3540.0,WALK,4,568,None,167,None,None,11260.608
583,-1800.0,WALK,3,568,None,167,None,None,11233.7376
602,-1980.0,WALK,4,568,None,167,None,None,10777.1808
603,-3300.0,WALK,13,568,None,167,None,None,10759.974
1237,4500.0,WALK,3,568,None,167,None,None,9146.3352
595,-1500.0,WALK,3,568,None,167,None,None,9879.0216
594,-4380.0,WALK,7,568,None,167,None,None,9874.6764
582,-2040.0,WALK,4,568,None,167,None,None,11045.3244
581,-4080.0,WALK,5,568,None,167,None,None,11032.7268
591,3180.0,WALK,1,568,None,167,None,None,9520.0224
590,4740.0,WALK,4,568,None,167,None,None,9639.678
592,3120.0,WALK,3,568,None,167,None,None,10783.827599999999
593,4860.0,WALK,4,568,None,167,None,None,10844.1648
151,-1680.0,WALK,1,568,None,167,None,None,10729.428
156,-4200.0,WALK,4,568,None,167,None,None,10744.474799999998
154,4680.0,WALK,4,568,None,167,None,None,8918.003999999999
42,14760.0,WALK,1,568,None,167,None,None,8919.5988
560,-1560.0,WALK,4,568,None,167,None,None,3190.0548
559,-1740.0,WALK,1,568,None,167,None,None,3163.5384
563,-1260.0,WALK,2,568,None,167,None,None,5102.8548
562,-1140.0,WALK,3,568,None,167,None,None,5112.5544
2660,-2220.0,WALK,10,568,None,167,None,None,4040.562
2661,19920.0,WALK,4,568,None,167,None,None,4033.212
558,-1800.0,WALK,3,568,None,167,None,None,3000.8291999999997
157,300.0,WALK,5,568,None,167,None,None,3763.4855999999995
139,-2280.0,WALK,2,568,None,167,None,None,4166.0808
158,-1440.0,WALK,4,568,None,167,None,None,4239.0144
