destination,total_time,transport,correspondance,1st_station,time_to_1st_station,walking_time,drt_time,drt_waiting_time,direct_walk_time
399,-2820.0,WALK,3,406,None,848,None,None,2741.5656
400,16140.0,WALK,5,406,None,848,None,None,2756.7504
413,-4080.0,WALK,7,406,None,848,None,None,2777.7264
414,-1980.0,WALK,3,406,None,848,None,None,2801.5943999999995
734,-2940.0,WALK,2,406,None,848,None,None,10953.894
733,-2940.0,WALK,15,406,None,848,None,None,10906.4352
739,-3180.0,WALK,15,406,None,848,None,None,8282.2488
740,-3660.0,WALK,8,406,None,848,None,None,8355.4308
728,-3240.0,WALK,21,406,None,848,None,None,7586.847599999999
729,-2460.0,WALK,5,406,None,848,None,None,7713.6744
738,-3060.0,WALK,18,406,None,848,None,None,9662.5524
737,-2760.0,WALK,8,406,None,848,None,None,9645.2976
730,-3000.0,WALK,4,406,None,848,None,None,10458.696
731,-2820.0,WALK,3,406,None,848,None,None,10431.471599999999
736,-3120.0,WALK,24,406,None,848,None,None,9239.483999999999
735,-3780.0,WALK,2,406,None,848,None,None,9302.516399999999
435,-3720.0,WALK,7,406,None,848,None,None,9179.496
434,15840.0,WALK,17,406,None,848,None,None,9168.1728
436,-3780.0,WALK,6,406,None,848,None,None,9052.7892
437,19440.0,WALK,5,406,None,848,None,None,9057.0252
438,-2220.0,WALK,10,406,None,848,None,None,10169.919600000001
439,240.0,WALK,11,406,None,848,None,None,10189.1268
440,15900.0,WALK,11,406,None,848,None,None,9577.221599999999
441,-3840.0,WALK,2,406,None,848,None,None,9576.3048
444,-240.0,WALK,4,406,None,848,None,None,9931.458
445,-660.0,WALK,5,406,None,848,None,None,9945.8256
442,-1920.0,WALK,4,406,None,848,None,None,10399.803600000001
443,0.0,WALK,5,406,None,848,None,None,10373.085599999999
447,-2040.0,WALK,4,406,None,848,None,None,10345.178399999999
446,120.0,WALK,6,406,None,848,None,None,10356.6996
448,-1800.0,WALK,4,406,None,848,None,None,11734.637999999999
172,15720.0,WALK,4,406,None,848,None,None,9042.9288
105,-3600.0,WALK,19,406,None,848,None,None,9050.4588
452,-2160.0,WALK,3,406,None,848,None,None,7352.9352
454,-4080.0,WALK,14,406,None,848,None,None,7528.7112
455,-3060.0,WALK,3,406,None,848,None,None,7571.1228
456,-2520.0,WALK,8,406,None,848,None,None,7383.4475999999995
457,16140.0,WALK,16,406,None,848,None,None,7387.5372
465,-2880.0,WALK,10,406,None,848,None,None,6796.8504
464,-2040.0,WALK,5,406,None,848,None,None,6751.900799999999
458,-3960.0,WALK,8,406,None,848,None,None,8127.7296
459,19620.0,WALK,20,406,None,848,None,None,8142.545999999999
461,-2640.0,WALK,3,406,None,848,None,None,7881.2771999999995
460,16380.0,WALK,25,406,None,848,None,None,7873.4184
463,-4380.0,WALK,4,406,None,848,None,None,6378.954
462,-1920.0,WALK,4,406,None,848,None,None,6369.2472
171,16500.0,WALK,19,406,None,848,None,None,7575.9012
23,-2700.0,WALK,15,406,None,848,None,None,7581.6168
451,-420.0,WALK,10,406,None,848,None,None,6150.9288
24,-1800.0,WALK,6,406,None,848,None,None,6235.2804
169,15480.0,WALK,6,406,None,848,None,None,6250.4676
526,-660.0,WALK,6,406,None,848,None,None,4496.872799999999
527,-1800.0,WALK,5,406,None,848,None,None,4512.714
529,-720.0,WALK,7,406,None,848,None,None,3979.7915999999996
530,-2460.0,WALK,24,406,None,848,None,None,3988.0860000000002
532,-3420.0,WALK,8,406,None,848,None,None,4848.3336
531,4020.0,WALK,7,406,None,848,None,None,4834.3512
161,-2100.0,WALK,12,406,None,848,None,None,4458.535199999999
