destination,total_time,transport,correspondance,1st_station,time_to_1st_station,walking_time,drt_time,drt_waiting_time,direct_walk_time
399,-2820.0,WALK,6,596,None,873,None,None,8156.49
400,16140.0,WALK,17,596,None,873,None,None,8156.1467999999995
2637,15840.0,WALK,4,596,None,873,None,None,6618.4452
2638,-2580.0,WALK,14,596,None,873,None,None,6631.116
2643,15240.0,WALK,9,596,None,873,None,None,7920.7836
2644,-1920.0,WALK,7,596,None,873,None,None,7928.7168
407,-4740.0,WALK,8,596,None,873,None,None,6970.658399999999
408,-2340.0,WALK,8,596,None,873,None,None,6983.1648
410,-2400.0,WALK,15,596,None,873,None,None,6969.599999999999
409,15720.0,WALK,19,596,None,873,None,None,6964.497599999999
412,-2580.0,WALK,6,596,None,873,None,None,7566.7656
411,15180.0,WALK,18,596,None,873,None,None,7558.724399999999
413,-4080.0,WALK,9,596,None,873,None,None,7572.8052
414,-1980.0,WALK,7,596,None,873,None,None,7589.5235999999995
415,15120.0,WALK,8,596,None,873,None,None,8817.6264
416,-1800.0,WALK,6,596,None,873,None,None,8817.1416
2608,-1860.0,WALK,6,596,None,873,None,None,8188.9439999999995
2609,15180.0,WALK,19,596,None,873,None,None,8179.981199999999
155,-2220.0,WALK,3,596,None,873,None,None,7419.906
17,15540.0,WALK,10,596,None,873,None,None,7407.019199999999
403,-1080.0,WALK,3,596,None,873,None,None,7976.361599999999
404,-2520.0,WALK,15,596,None,873,None,None,8010.1572
405,-1020.0,WALK,4,596,None,873,None,None,7332.883199999999
406,-1200.0,WALK,5,596,None,873,None,None,7322.5872
1267,-960.0,WALK,5,596,None,873,None,None,7298.124
1266,-2700.0,WALK,3,596,None,873,None,None,7310.264399999999
159,-4680.0,WALK,9,596,None,873,None,None,6877.974
18,-2460.0,WALK,7,596,None,873,None,None,6874.608
734,-2940.0,WALK,6,596,None,873,None,None,8348.767199999998
733,-2940.0,WALK,18,596,None,873,None,None,8311.9224
739,-3180.0,WALK,18,596,None,873,None,None,5572.1916
740,-3660.0,WALK,10,596,None,873,None,None,5639.879999999999
728,-3240.0,WALK,7,596,None,873,None,None,5010.4776
729,-2460.0,WALK,6,596,None,873,None,None,5083.0884
738,-3060.0,WALK,3,596,None,873,None,None,6972.1944
737,-2760.0,WALK,10,596,None,873,None,None,6959.092799999999
730,-3000.0,WALK,16,596,None,873,None,None,7945.9884
731,-2820.0,WALK,7,596,None,873,None,None,7932.924
736,-3120.0,WALK,8,596,None,873,None,None,6481.5612
735,-3780.0,WALK,6,596,None,873,None,None,6541.5996
435,-3720.0,WALK,9,596,None,873,None,None,8822.9784
434,15840.0,WALK,20,596,None,873,None,None,8818.1748
436,-3780.0,WALK,7,596,None,873,None,None,10925.136
437,19440.0,WALK,7,596,None,873,None,None,10931.4936
438,-2220.0,WALK,15,596,None,873,None,None,10551.4428
439,240.0,WALK,16,596,None,873,None,None,10564.9848
440,15900.0,WALK,8,596,None,873,None,None,8903.286
441,-3840.0,WALK,6,596,None,873,None,None,8904.8184
444,-240.0,WALK,9,596,None,873,None,None,10484.373599999999
445,-660.0,WALK,5,596,None,873,None,None,10509.4644
442,-3240.0,WALK,2,596,None,873,None,None,10055.2416
443,0.0,WALK,7,596,None,873,None,None,10084.6356
447,-2040.0,WALK,5,596,None,873,None,None,10352.196
446,120.0,WALK,8,596,None,873,None,None,10346.170799999998
448,-1800.0,WALK,6,596,None,873,None,None,10433.351999999999
22,16080.0,WALK,9,596,None,873,None,None,11949.798
177,-3000.0,WALK,18,596,None,873,None,None,11953.766399999999
172,15720.0,WALK,6,596,None,873,None,None,9319.8816
105,-3600.0,WALK,5,596,None,873,None,None,9325.098
452,-4260.0,WALK,9,596,None,873,None,None,11185.032000000001
454,-4080.0,WALK,17,596,None,873,None,None,10800.0144
455,-2400.0,WALK,4,596,None,873,None,None,10838.364
456,-2520.0,WALK,10,596,None,873,None,None,10050.762
457,16140.0,WALK,19,596,None,873,None,None,10047.434399999998
465,-2880.0,WALK,10,596,None,873,None,None,10437.514799999999
464,-2040.0,WALK,6,596,None,873,None,None,10386.2292
458,-3960.0,WALK,12,596,None,873,None,None,10620.222
459,19620.0,WALK,6,596,None,873,None,None,10635.170399999999
461,-2640.0,WALK,20,596,None,873,None,None,10190.85
460,16380.0,WALK,9,596,None,873,None,None,10180.998000000001
463,-4380.0,WALK,8,596,None,873,None,None,9704.4012
462,-1920.0,WALK,6,596,None,873,None,None,9699.1824
171,16500.0,WALK,4,596,None,873,None,None,9443.3172
23,-2700.0,WALK,18,596,None,873,None,None,9444.3048
451,-420.0,WALK,12,596,None,873,None,None,8687.4792
24,-1800.0,WALK,5,596,None,873,None,None,9406.831199999999
169,15480.0,WALK,5,596,None,873,None,None,9422.634
526,-660.0,WALK,5,596,None,873,None,None,7964.1636
527,-1800.0,WALK,6,596,None,873,None,None,7986.785999999999
529,-720.0,WALK,13,596,None,873,None,None,7782.3936
530,-2460.0,WALK,8,596,None,873,None,None,7795.225199999999
532,-3420.0,WALK,10,596,None,873,None,None,5067.798
531,4020.0,WALK,13,596,None,873,None,None,5068.047599999999
161,-2100.0,WALK,3,596,None,873,None,None,5903.16
97,-3660.0,WALK,12,596,None,873,None,None,5908.5876
534,-3780.0,WALK,17,596,None,873,None,None,6734.3676
35,-3120.0,WALK,17,596,None,873,None,None,6607.5864
163,-780.0,WALK,6,596,None,873,None,None,7743.442799999999
165,-2220.0,WALK,4,596,None,873,None,None,7755.2112
589,3180.0,WALK,6,596,None,873,None,None,3398.7036
588,4800.0,WALK,5,596,None,873,None,None,3351.2327999999998
584,-3540.0,WALK,6,596,None,873,None,None,3555.3084
583,-1800.0,WALK,3,596,None,873,None,None,3554.6784
602,-1980.0,WALK,6,596,None,873,None,None,2904.4776
603,-3300.0,WALK,14,596,None,873,None,None,2925.6816000000003
1237,4500.0,WALK,5,596,None,873,None,None,4805.6352
595,-1500.0,WALK,5,596,None,873,None,None,4177.4328
594,-4380.0,WALK,5,596,None,873,None,None,4176.186
582,-2040.0,WALK,5,596,None,873,None,None,2419.7988
581,-4080.0,WALK,7,596,None,873,None,None,2430.354
591,3180.0,WALK,17,596,None,873,None,None,4074.696
590,4740.0,WALK,8,596,None,873,None,None,3954.558
592,3120.0,WALK,10,596,None,873,None,None,2635.56
593,4860.0,WALK,6,596,None,873,None,None,2574.3288
151,-1680.0,WALK,6,596,None,873,None,None,3285.432
156,-4200.0,WALK,17,596,None,873,None,None,3273.576
154,4680.0,WALK,6,596,None,873,None,None,4706.0844
42,14760.0,WALK,7,596,None,873,None,None,4707.8052
787,-2940.0,WALK,9,596,None,873,None,None,10974.7836
786,-3600.0,WALK,18,596,None,873,None,None,10951.870799999999
788,-2580.0,WALK,15,596,None,873,None,None,10744.615199999998
313,180.0,WALK,7,596,None,873,None,None,9518.386799999998
318,-3300.0,WALK,6,596,None,873,None,None,9552.5904
772,1440.0,WALK,6,596,None,873,None,None,9628.9224
773,-1980.0,WALK,5,596,None,873,None,None,9644.8032
769,-3060.0,WALK,8,596,None,873,None,None,8202.7644
768,-3420.0,WALK,6,596,None,873,None,None,8193.255599999999
312,-2100.0,WALK,6,596,None,873,None,None,9886.151999999998
319,-3240.0,WALK,12,596,None,873,None,None,9888.8784
781,480.0,WALK,8,596,None,873,None,None,7060.1208
780,-3540.0,WALK,6,596,None,873,None,None,7021.1028
774,-3480.0,WALK,6,596,None,873,None,None,10299.7392
775,-3000.0,WALK,10,596,None,873,None,None,10372.270799999998
779,-2880.0,WALK,10,596,None,873,None,None,9565.942799999999
778,3480.0,WALK,11,596,None,873,None,None,9519.495599999998
776,720.0,WALK,4,596,None,873,None,None,4513.2372
777,2100.0,WALK,9,596,None,873,None,None,4535.8607999999995
315,-3180.0,WALK,7,596,None,873,None,None,8930.4996
316,-3300.0,WALK,5,596,None,873,None,None,8967.866399999999
791,-3000.0,WALK,6,596,None,873,None,None,10240.4064
790,18840.0,WALK,20,596,None,873,None,None,10232.5896
770,-3180.0,WALK,7,596,None,873,None,None,10730.6124
96,60.0,WALK,7,596,None,873,None,None,10691.34
771,-1860.0,WALK,4,596,None,873,None,None,9664.2516
106,19260.0,WALK,6,596,None,873,None,None,9657.6108
792,-3120.0,WALK,3,596,None,873,None,None,11086.803600000001
86,-1680.0,WALK,3,596,None,873,None,None,10942.0356
784,-2280.0,WALK,6,596,None,873,None,None,10194.2424
69,1080.0,WALK,6,596,None,873,None,None,10208.5824
70,19800.0,WALK,7,596,None,873,None,None,8101.788
785,-2940.0,WALK,3,596,None,873,None,None,8105.8512
71,1200.0,WALK,3,596,None,873,None,None,10645.014
170,-2400.0,WALK,4,596,None,873,None,None,10645.7724
795,-3360.0,WALK,5,596,None,873,None,None,8522.6184
72,-3120.0,WALK,17,596,None,873,None,None,8493.3036
162,-2880.0,WALK,16,596,None,873,None,None,8562.75
90,19680.0,WALK,11,596,None,873,None,None,8555.409599999999
167,-2700.0,WALK,6,596,None,873,None,None,9806.1972
147,1500.0,WALK,5,596,None,873,None,None,9800.796
166,-3360.0,WALK,18,596,None,873,None,None,9654.498
89,-3300.0,WALK,10,596,None,873,None,None,9640.0248
560,-1560.0,WALK,6,596,None,873,None,None,10820.9832
559,5400.0,WALK,0,597,None,860,None,None,10848.366
565,5340.0,WALK,0,596,None,873,None,None,11586.054
564,-1680.0,WALK,6,596,None,873,None,None,11544.2808
563,-1260.0,WALK,8,596,None,873,None,None,9008.8812
562,-1140.0,WALK,4,596,None,873,None,None,8991.015599999999
2660,-2220.0,WALK,8,596,None,873,None,None,9657.0336
2661,19920.0,WALK,4,596,None,873,None,None,9659.8812
558,-1800.0,WALK,3,596,None,873,None,None,11071.05
157,300.0,WALK,7,596,None,873,None,None,10238.1468
139,-2280.0,WALK,6,596,None,873,None,None,10000.026
158,-1440.0,WALK,4,596,None,873,None,None,9935.5896
840,-2400.0,WALK,8,596,None,873,None,None,11687.2656
841,-60.0,WALK,8,596,None,873,None,None,11681.73
310,-1800.0,WALK,6,596,None,873,None,None,11545.1976
321,-2520.0,WALK,7,596,None,873,None,None,11545.923599999998
311,-3720.0,WALK,2,596,None,873,None,None,11162.574
320,-2580.0,WALK,6,596,None,873,None,None,11130.198
366,-1560.0,WALK,5,596,None,873,None,None,11626.5276
364,-60.0,WALK,4,596,None,873,None,None,11613.036
309,-1980.0,WALK,2,596,None,873,None,None,11845.5276
322,-3060.0,WALK,3,596,None,873,None,None,11842.2204
793,1260.0,WALK,7,596,None,873,None,None,11097.563999999998
173,1320.0,WALK,17,596,None,873,None,None,10951.594799999999
