destination,total_time,transport,correspondance,1st_station,time_to_1st_station,walking_time,drt_time,drt_waiting_time,direct_walk_time
734,None,None,None,None,None,None,None,None,11703.0528
733,None,None,None,None,None,None,None,None,11728.0308
738,None,None,None,None,None,None,None,None,11936.8212
737,None,None,None,None,None,None,None,None,11947.29
730,None,None,None,None,None,None,None,None,11937.8928
731,None,None,None,None,None,None,None,None,11963.161199999999
735,None,None,None,None,None,None,None,None,11988.467999999999
586,None,None,None,None,None,None,None,None,11687.149199999998
585,None,None,None,None,None,None,None,None,11664.588
787,None,None,None,None,None,None,None,None,8972.5668
786,None,None,None,None,None,None,None,None,8938.9356
788,None,None,None,None,None,None,None,None,9794.929199999999
303,None,None,None,None,None,None,None,None,10414.3488
328,None,None,None,None,None,None,None,None,10405.400399999999
333,None,None,None,None,None,None,None,None,11777.398799999999
298,None,None,None,None,None,None,None,None,11790.4728
377,None,None,None,None,None,None,None,None,11955.0384
249,None,None,None,None,None,None,None,None,11794.2888
236,None,None,None,None,None,None,None,None,11785.6788
304,None,None,None,None,None,None,None,None,10207.6008
327,None,None,None,None,None,None,None,None,10211.148000000001
247,None,None,None,None,None,None,None,None,11323.866
238,None,None,None,None,None,None,None,None,11305.698
299,None,None,None,None,None,None,None,None,11640.4644
332,None,None,None,None,None,None,None,None,11654.9712
242,None,None,None,None,None,None,None,None,11557.859999999999
243,None,None,None,None,None,None,None,None,11516.9136
690,None,None,None,None,None,None,None,None,11716.239599999999
691,None,None,None,None,None,None,None,None,11730.0348
1260,None,None,None,None,None,None,None,None,11897.8596
1261,None,None,None,None,None,None,None,None,11885.7996
241,None,None,None,None,None,None,None,None,11115.169199999998
244,None,None,None,None,None,None,None,None,11129.046
245,None,None,None,None,None,None,None,None,10799.1744
240,None,None,None,None,None,None,None,None,10841.1516
684,None,None,None,None,None,None,None,None,11986.906799999999
685,None,None,None,None,None,None,None,None,11997.3372
302,None,None,None,None,None,None,None,None,10608.4296
329,None,None,None,None,None,None,None,None,10570.733999999999
301,None,None,None,None,None,None,None,None,11048.395199999999
330,None,None,None,None,None,None,None,None,11023.174799999999
300,None,None,None,None,None,None,None,None,11341.0416
331,None,None,None,None,None,None,None,None,11319.1848
54,None,None,None,None,None,None,None,None,11211.916799999999
176,None,None,None,None,None,None,None,None,11951.440799999998
56,None,None,None,None,None,None,None,None,11888.4744
313,None,None,None,None,None,None,None,None,9783.2724
318,None,None,None,None,None,None,None,None,9771.3144
772,None,None,None,None,None,None,None,None,10848.12
773,None,None,None,None,None,None,None,None,10846.1448
769,None,None,None,None,None,None,None,None,7958.752799999999
768,None,None,None,None,None,None,None,None,7945.025999999999
312,None,None,None,None,None,None,None,None,10313.835599999999
319,None,None,None,None,None,None,None,None,10302.8532
781,None,None,None,None,None,None,None,None,8063.923199999999
780,None,None,None,None,None,None,None,None,8096.307599999999
774,None,None,None,None,None,None,None,None,8702.725199999999
775,None,None,None,None,None,None,None,None,8687.3472
779,None,None,None,None,None,None,None,None,11769.4272
778,None,None,None,None,None,None,None,None,11809.0296
776,None,None,None,None,None,None,None,None,9552.862799999999
777,None,None,None,None,None,None,None,None,9533.622
315,None,None,None,None,None,None,None,None,8493.808799999999
316,None,None,None,None,None,None,None,None,8489.634
791,None,None,None,None,None,None,None,None,11066.6928
790,None,None,None,None,None,None,None,None,11050.0476
770,None,None,None,None,None,None,None,None,10593.449999999999
96,None,None,None,None,None,None,None,None,10603.8108
771,None,None,None,None,None,None,None,None,11697.294
106,None,None,None,None,None,None,None,None,11691.2808
792,None,None,None,None,None,None,None,None,11264.0556
86,None,None,None,None,None,None,None,None,11815.4988
784,None,None,None,None,None,None,None,None,10780.8648
69,None,None,None,None,None,None,None,None,10785.2112
70,None,None,None,None,None,None,None,None,8966.473199999999
785,None,None,None,None,None,None,None,None,8958.145199999999
71,None,None,None,None,None,None,None,None,11132.4876
170,None,None,None,None,None,None,None,None,11139.454800000001
795,None,None,None,None,None,None,None,None,8105.912399999999
72,None,None,None,None,None,None,None,None,8109.8532
162,None,None,None,None,None,None,None,None,9243.282
90,None,None,None,None,None,None,None,None,9239.8176
167,None,None,None,None,None,None,None,None,10097.738399999998
147,None,None,None,None,None,None,None,None,10063.323599999998
166,None,None,None,None,None,None,None,None,8669.1624
89,None,None,None,None,None,None,None,None,8672.6016
840,None,None,None,None,None,None,None,None,9333.518399999999
841,None,None,None,None,None,None,None,None,9343.993199999999
307,None,None,None,None,None,None,None,None,10068.007199999998
324,None,None,None,None,None,None,None,None,10049.982
310,None,None,None,None,None,None,None,None,10732.446
321,None,None,None,None,None,None,None,None,10716.368400000001
311,None,None,None,None,None,None,None,None,10767.909599999999
320,None,None,None,None,None,None,None,None,10737.4728
306,None,None,None,None,None,None,None,None,10081.7316
325,None,None,None,None,None,None,None,None,10071.7092
835,None,None,None,None,None,None,None,None,9440.2668
836,None,None,None,None,None,None,None,None,9449.5944
366,None,None,None,None,None,None,None,None,11016.696
364,None,None,None,None,None,None,None,None,11019.2676
305,None,None,None,None,None,None,None,None,10161.3432
326,None,None,None,None,None,None,None,None,10140.277199999999
837,None,None,None,None,None,None,None,None,9681.648
838,None,None,None,None,None,None,None,None,9691.506
363,None,None,None,None,None,None,None,None,11248.690799999998
367,None,None,None,None,None,None,None,None,11228.82
842,None,None,None,None,None,None,None,None,10037.169600000001
843,None,None,None,None,None,None,None,None,10025.640000000001
847,None,None,None,None,None,None,None,None,9536.4108
846,None,None,None,None,None,None,None,None,9537.525599999999
845,None,None,None,None,None,None,None,None,11393.0796
844,None,None,None,None,None,None,None,None,11398.5144
309,None,None,None,None,None,None,None,None,10805.34
322,None,None,None,None,None,None,None,None,10770.6024
793,None,None,None,None,None,None,None,None,11269.443599999999
173,None,None,None,None,None,None,None,None,11819.9148
365,None,None,None,None,None,None,None,None,10570.2852
174,None,None,None,None,None,None,None,None,10527.8532
103,None,None,None,None,None,None,None,None,10531.239599999999
175,None,None,None,None,None,None,None,None,11524.795199999999
124,None,None,None,None,None,None,None,None,11517.4956
1254,None,None,None,None,None,None,None,None,11617.7724
