destination,total_time,transport,correspondance,1st_station,time_to_1st_station,walking_time,drt_time,drt_waiting_time,direct_walk_time
851,None,None,None,None,None,None,None,None,7070.151599999999
852,None,None,None,None,None,None,None,None,7082.426399999999
570,None,None,None,None,None,None,None,None,7408.8804
571,None,None,None,None,None,None,None,None,6051.6444
572,None,None,None,None,None,None,None,None,6042.5556
573,None,None,None,None,None,None,None,None,5746.231199999999
574,None,None,None,None,None,None,None,None,5738.510399999999
2243,None,None,None,None,None,None,None,None,6750.606
2245,None,None,None,None,None,None,None,None,7375.4364
2494,None,None,None,None,None,None,None,None,7366.8828
1243,None,None,None,None,None,None,None,None,10591.857600000001
1244,None,None,None,None,None,None,None,None,10595.4816
2249,None,None,None,None,None,None,None,None,5810.9532
2501,None,None,None,None,None,None,None,None,5801.5188
2248,None,None,None,None,None,None,None,None,6057.3204
2503,None,None,None,None,None,None,None,None,6046.254
2250,None,None,None,None,None,None,None,None,7900.712399999999
2505,None,None,None,None,None,None,None,None,7889.735999999999
2252,None,None,None,None,None,None,None,None,7387.8696
2509,None,None,None,None,None,None,None,None,7388.1072
578,None,None,None,None,None,None,None,None,11569.068
579,None,None,None,None,None,None,None,None,11569.8552
183,None,None,None,None,None,None,None,None,11900.3604
87,None,None,None,None,None,None,None,None,11897.031599999998
580,None,None,None,None,None,None,None,None,11792.6808
31,None,None,None,None,None,None,None,None,11797.934399999998
2260,None,None,None,None,None,None,None,None,11017.5024
829,None,None,None,None,None,None,None,None,11282.527199999999
830,None,None,None,None,None,None,None,None,11290.901999999998
539,None,None,None,None,None,None,None,None,11750.8836
37,None,None,None,None,None,None,None,None,11720.235599999998
538,None,None,None,None,None,None,None,None,11501.758800000001
546,None,None,None,None,None,None,None,None,11196.918
545,None,None,None,None,None,None,None,None,11186.1096
2282,None,None,None,None,None,None,None,None,11550.7968
612,None,None,None,None,None,None,None,None,11804.208
611,None,None,None,None,None,None,None,None,11809.6944
617,None,None,None,None,None,None,None,None,11510.8368
616,None,None,None,None,None,None,None,None,11516.3496
619,None,None,None,None,None,None,None,None,11491.9164
618,None,None,None,None,None,None,None,None,11502.615600000001
2284,None,None,None,None,None,None,None,None,11586.1428
849,None,None,None,None,None,None,None,None,11739.48
45,None,None,None,None,None,None,None,None,11731.7976
2383,None,None,None,None,None,None,None,None,3526.2239999999997
2311,None,None,None,None,None,None,None,None,3528.4152
2385,14820.0,WALK,0,2338,None,795.308,None,None,5167.2252
2312,None,None,None,None,None,None,None,None,5159.052
2402,None,None,None,None,None,None,None,None,4429.9188
2321,None,None,None,None,None,None,None,None,4436.8092
2313,None,None,None,None,None,None,None,None,4078.4892
2387,None,None,None,None,None,None,None,None,4066.7747999999997
2322,None,None,None,None,None,None,None,None,4095.4368
2405,None,None,None,None,None,None,None,None,4098.4356
2407,None,None,None,None,None,None,None,None,5333.270399999999
2316,14700.0,WALK,0,2338,None,795.308,None,None,4316.7047999999995
2409,None,None,None,None,None,None,None,None,3492.2003999999997
2394,None,None,None,None,None,None,None,None,3587.0699999999997
2317,None,None,None,None,None,None,None,None,3593.3376
2318,None,None,None,None,None,None,None,None,5344.927199999999
702,None,None,None,None,None,None,None,None,9283.493999999999
701,None,None,None,None,None,None,None,None,9289.83
2328,None,None,None,None,None,None,None,None,7277.984399999999
2604,None,None,None,None,None,None,None,None,6858.373199999999
2605,None,None,None,None,None,None,None,None,6864.516
703,None,None,None,None,None,None,None,None,8543.710799999999
704,None,None,None,None,None,None,None,None,8529.527999999998
2601,None,None,None,None,None,None,None,None,6618.402
2602,None,None,None,None,None,None,None,None,6613.8924
2649,None,None,None,None,None,None,None,None,7635.4416
2580,None,None,None,None,None,None,None,None,8065.7627999999995
2581,None,None,None,None,None,None,None,None,8069.329199999999
2650,None,None,None,None,None,None,None,None,4945.9572
2583,None,None,None,None,None,None,None,None,7438.150799999999
2584,None,None,None,None,None,None,None,None,7468.246799999999
2586,None,None,None,None,None,None,None,None,6651.6828000000005
2588,None,None,None,None,None,None,None,None,7321.4328000000005
2589,None,None,None,None,None,None,None,None,7322.5512
2663,None,None,None,None,None,None,None,None,7241.364
2664,None,None,None,None,None,None,None,None,7312.160399999999
576,None,None,None,None,None,None,None,None,10496.3364
577,None,None,None,None,None,None,None,None,10493.683200000001
2591,None,None,None,None,None,None,None,None,7949.214
716,None,None,None,None,None,None,None,None,8508.5532
717,None,None,None,None,None,None,None,None,8502.9228
2593,None,None,None,None,None,None,None,None,5843.944799999999
2331,None,None,None,None,None,None,None,None,6879.683999999999
2490,None,None,None,None,None,None,None,None,6866.089199999999
2595,None,None,None,None,None,None,None,None,5297.644799999999
2596,None,None,None,None,None,None,None,None,5314.5384
2598,None,None,None,None,None,None,None,None,6029.622
2599,None,None,None,None,None,None,None,None,6037.2864
2327,None,None,None,None,None,None,None,None,6948.8088
708,None,None,None,None,None,None,None,None,7521.5316
711,None,None,None,None,None,None,None,None,7082.188799999999
709,None,None,None,None,None,None,None,None,7497.593999999999
2578,None,None,None,None,None,None,None,None,8962.5888
712,None,None,None,None,None,None,None,None,7103.5836
714,None,None,None,None,None,None,None,None,6692.0448
715,None,None,None,None,None,None,None,None,6694.4039999999995
185,None,None,None,None,None,None,None,None,6792.5472
63,None,None,None,None,None,None,None,None,6801.3552
726,None,None,None,None,None,None,None,None,11372.6112
727,None,None,None,None,None,None,None,None,11385.8916
186,None,None,None,None,None,None,None,None,11874.3336
92,None,None,None,None,None,None,None,None,11867.2056
2348,None,None,None,None,None,None,None,None,2835.2712
2424,None,None,None,None,None,None,None,None,3409.7388
2343,14580.0,WALK,0,2338,None,795.308,None,None,3427.8012
2430,14040.0,WALK,0,2439,None,958.327,None,None,2621.8668000000002
2347,19620.0,WALK,1,2439,None,958.327,None,None,2624.9411999999998
2336,None,None,None,None,None,None,None,None,2915.3424
