destination,total_time,transport,correspondance,1st_station,time_to_1st_station,walking_time,drt_time,drt_waiting_time,direct_walk_time
399,None,None,None,None,None,None,None,None,7062.2964
400,32580.0,WALK,5,455,None,2251.964,None,None,7043.472
2637,32220.0,WALK,5,455,None,2251.964,None,None,8868.754799999999
2638,None,None,None,None,None,None,None,None,8855.49
2643,None,None,None,None,None,None,None,None,8453.3136
2644,None,None,None,None,None,None,None,None,8450.0724
407,31980.0,WALK,5,455,None,2251.964,None,None,10214.9148
408,34860.0,WALK,6,455,None,2251.964,None,None,10209.284399999999
410,None,None,None,None,None,None,None,None,9841.77
409,32040.0,WALK,5,455,None,2251.964,None,None,9851.737200000001
412,None,None,None,None,None,None,None,None,9457.690799999998
411,35220.0,WALK,7,455,None,2251.964,None,None,9464.1096
413,32340.0,WALK,6,455,None,2251.964,None,None,6952.4544000000005
414,30360.0,WALK,4,455,None,2251.964,None,None,6928.2288
415,None,None,None,None,None,None,None,None,9080.1168
416,None,None,None,None,None,None,None,None,9072.940799999998
2608,None,None,None,None,None,None,None,None,9036.051599999999
2609,None,None,None,None,None,None,None,None,9050.961599999999
155,35040.0,WALK,6,455,None,2251.964,None,None,11355.7944
17,31860.0,WALK,5,455,None,2251.964,None,None,11351.042399999998
403,32160.0,WALK,6,455,None,2251.964,None,None,10019.4216
404,30600.0,WALK,4,455,None,2251.964,None,None,10025.083200000001
405,32220.0,WALK,6,455,None,2251.964,None,None,9213.8208
406,30540.0,WALK,4,455,None,2251.964,None,None,9176.9196
1267,32280.0,WALK,6,455,None,2251.964,None,None,8264.6508
1266,30420.0,WALK,4,455,None,2251.964,None,None,8275.4484
159,32160.0,WALK,5,455,None,2251.964,None,None,9179.656799999999
18,34800.0,WALK,6,455,None,2251.964,None,None,9162.8604
734,34020.0,WALK,5,455,None,2251.964,None,None,9594.0468
733,29460.0,WALK,5,455,None,2251.964,None,None,9565.975199999999
739,33780.0,WALK,5,455,None,2251.964,None,None,9390.6276
740,29700.0,WALK,5,455,None,2251.964,None,None,9393.924
728,33720.0,WALK,5,455,None,2251.964,None,None,9315.529199999999
729,29760.0,WALK,5,455,None,2251.964,None,None,9355.1208
738,33900.0,WALK,5,455,None,2251.964,None,None,9432.895199999999
737,29580.0,WALK,5,455,None,2251.964,None,None,9425.157599999999
730,33960.0,WALK,5,455,None,2251.964,None,None,9341.364
731,29520.0,WALK,5,455,None,2251.964,None,None,9316.1148
736,33840.0,WALK,5,455,None,2251.964,None,None,9470.1408
735,29640.0,WALK,5,455,None,2251.964,None,None,9479.8716
435,35760.0,WALK,3,455,None,2251.964,None,None,6275.854799999999
434,32220.0,WALK,4,455,None,2251.964,None,None,6267.977999999999
436,None,None,None,None,None,None,None,None,2871.6036
437,34380.0,WALK,3,455,None,2251.964,None,None,2866.3212
438,25920.0,WALK,2,455,None,2251.964,None,None,5111.6904
439,28200.0,WALK,3,455,None,2251.964,None,None,5121.0804
440,32340.0,WALK,4,455,None,2251.964,None,None,6699.0876
441,35640.0,WALK,3,455,None,2251.964,None,None,6695.6136
444,23760.0,WALK,1,455,None,2251.964,None,None,4843.3116
445,29700.0,WALK,4,455,None,2251.964,None,None,4825.857599999999
442,26160.0,WALK,2,455,None,2251.964,None,None,6241.6776
443,27960.0,WALK,3,455,None,2251.964,None,None,6154.5432
447,26040.0,WALK,2,455,None,2251.964,None,None,5701.9884
446,28080.0,WALK,3,455,None,2251.964,None,None,5729.815199999999
448,26220.0,WALK,2,455,None,2251.964,None,None,7956.5424
22,32520.0,WALK,4,455,None,2251.964,None,None,6672.6816
177,None,None,None,None,None,None,None,None,6665.9508
172,32160.0,WALK,4,455,None,2251.964,None,None,5378.372399999999
105,35880.0,WALK,3,455,None,2251.964,None,None,5380.218
456,None,None,None,None,None,None,None,None,2964.0719999999997
457,21180.0,WALK,1,455,None,2251.964,None,None,2968.0932
465,19860.0,WALK,0,455,None,2251.964,None,None,2933.2056000000002
464,30480.0,WALK,3,455,None,2251.964,None,None,2980.4988
458,None,None,None,None,None,None,None,None,2496.9456
459,34560.0,WALK,3,455,None,2251.964,None,None,2484.3959999999997
461,None,None,None,None,None,None,None,None,2947.7928
460,32700.0,WALK,2,455,None,2251.964,None,None,2956.9284
463,35820.0,WALK,8,455,None,2251.964,None,None,3486.2448
462,20100.0,WALK,0,455,None,2251.964,None,None,3494.3052
171,32760.0,WALK,2,455,None,2251.964,None,None,3780.9983999999995
