destination,total_time,transport,correspondance,1st_station,time_to_1st_station,walking_time,drt_time,drt_waiting_time,direct_walk_time
188,19260.0,WALK,6,2640,None,569.33,None,None,10942.65
137,38700.0,WALK,4,2640,None,569.33,None,None,11039.6916
734,12840.0,WALK,3,2640,None,569.33,None,None,11669.965199999999
733,14340.0,WALK,1,2640,None,569.33,None,None,11706.7284
438,18720.0,WALK,5,2640,None,569.33,None,None,11394.3516
439,14700.0,WALK,2,2640,None,569.33,None,None,11374.9212
440,15900.0,WALK,3,2640,None,569.33,None,None,11938.723199999999
441,15540.0,WALK,3,2640,None,569.33,None,None,11939.1228
444,18600.0,WALK,5,2640,None,569.33,None,None,11671.388399999998
445,14760.0,WALK,2,2640,None,569.33,None,None,11662.722
442,18960.0,WALK,5,2640,None,569.33,None,None,11055.0156
443,14460.0,WALK,2,2640,None,569.33,None,None,11081.946
447,18840.0,WALK,5,2640,None,569.33,None,None,11136.1788
446,14580.0,WALK,2,2640,None,569.33,None,None,11122.249199999998
448,14340.0,WALK,2,2640,None,569.33,None,None,9882.9552
22,16080.0,WALK,3,2640,None,569.33,None,None,9224.022
177,None,None,None,None,None,None,None,None,9225.4008
851,None,None,None,None,None,None,None,None,6658.7424
852,18780.0,WALK,0,610,None,1016.96,None,None,6666.937199999999
570,18660.0,WALK,0,610,None,1016.96,None,None,6889.6188
571,30300.0,WALK,4,2640,None,569.33,None,None,7061.568
572,19020.0,WALK,0,610,None,1016.96,None,None,7071.2424
573,30360.0,WALK,4,2640,None,569.33,None,None,7401.669599999999
574,18960.0,WALK,0,610,None,1016.96,None,None,7409.1768
2243,31500.0,WALK,1,610,None,1016.96,None,None,6359.6592
2245,29640.0,WALK,5,2640,None,569.33,None,None,6888.9984
2494,18960.0,WALK,3,2640,None,569.33,None,None,6892.1687999999995
1243,33360.0,WALK,6,2640,None,569.33,None,None,8410.7256
1244,19680.0,WALK,4,2640,None,569.33,None,None,8417.5584
2249,30540.0,WALK,4,2640,None,569.33,None,None,8108.0988
2501,20460.0,WALK,4,2640,None,569.33,None,None,8113.6752
2248,30660.0,WALK,4,2640,None,569.33,None,None,9104.2524
2503,20340.0,WALK,4,2640,None,569.33,None,None,9109.515599999999
2250,19860.0,WALK,4,2640,None,569.33,None,None,9731.431199999999
2505,31020.0,WALK,4,2640,None,569.33,None,None,9719.088
2252,19920.0,WALK,4,2640,None,569.33,None,None,10725.6204
2509,30900.0,WALK,4,2640,None,569.33,None,None,10713.919199999998
578,None,None,None,None,None,None,None,None,9251.052
579,18960.0,WALK,4,2640,None,569.33,None,None,9257.3328
183,37020.0,WALK,3,2640,None,569.33,None,None,9729.4884
87,19140.0,WALK,4,2640,None,569.33,None,None,9771.0312
580,None,None,None,None,None,None,None,None,10241.5908
31,19380.0,WALK,4,2640,None,569.33,None,None,10235.5404
2260,None,None,None,None,None,None,None,None,8052.368399999999
613,None,None,None,None,None,None,None,None,2755.6703999999995
614,18000.0,WALK,4,2640,None,569.33,None,None,2750.8512
617,None,None,None,None,None,None,None,None,3445.4531999999995
616,18240.0,WALK,0,610,None,1016.96,None,None,3444.8952
2459,None,None,None,None,None,None,None,None,2574.7115999999996
622,None,None,None,None,None,None,None,None,6343.905599999999
623,15300.0,WALK,5,2640,None,569.33,None,None,6373.848
650,11460.0,WALK,4,2640,None,569.33,None,None,8918.7696
649,9180.0,WALK,3,2640,None,569.33,None,None,8928.3912
624,18360.0,WALK,4,2640,None,569.33,None,None,8183.0304
625,15900.0,WALK,5,2640,None,569.33,None,None,8172.8784
640,11580.0,WALK,4,2640,None,569.33,None,None,7584.1524
639,9060.0,WALK,3,2640,None,569.33,None,None,7595.9244
627,None,None,None,None,None,None,None,None,6738.958799999999
626,15420.0,WALK,5,2640,None,569.33,None,None,6743.1312
638,15960.0,WALK,5,2640,None,569.33,None,None,7617.725999999999
637,18300.0,WALK,4,2640,None,569.33,None,None,7614.7788
628,9300.0,WALK,3,2640,None,569.33,None,None,9440.1696
629,11340.0,WALK,4,2640,None,569.33,None,None,9438.8352
647,11640.0,WALK,4,2640,None,569.33,None,None,7364.1132
648,9000.0,WALK,3,2640,None,569.33,None,None,7368.6936000000005
631,None,None,None,None,None,None,None,None,8509.6044
641,11220.0,WALK,4,2640,None,569.33,None,None,9165.9108
642,9420.0,WALK,3,2640,None,569.33,None,None,9174.5196
633,15660.0,WALK,5,2640,None,569.33,None,None,8751.6816
634,18600.0,WALK,4,2640,None,569.33,None,None,8757.2256
