destination,total_time,transport,correspondance,1st_station,time_to_1st_station,walking_time,drt_time,drt_waiting_time,direct_walk_time
399,None,None,None,None,None,None,None,None,7454.8272
400,32580.0,DRT,4,739,11400,None,1024.829131652661,30.0,7451.8032
2637,32220.0,DRT,4,739,11400,None,1024.829131652661,30.0,6120.4932
2638,None,None,None,None,None,None,None,None,6131.436
2643,None,None,None,None,None,None,None,None,7409.560799999999
2644,None,None,None,None,None,None,None,None,7417.2432
407,31980.0,DRT,4,739,11400,None,1024.829131652661,30.0,6724.647599999999
408,21060.0,DRT,4,739,11400,None,1024.829131652661,30.0,6736.2432
410,None,None,None,None,None,None,None,None,6659.006399999999
409,32040.0,DRT,4,739,11400,None,1024.829131652661,30.0,6655.5527999999995
412,None,None,None,None,None,None,None,None,7201.2024
411,20220.0,DRT,4,739,11400,None,1024.829131652661,30.0,7194.0696
413,20460.0,DRT,4,739,11400,None,1024.829131652661,30.0,6812.361599999999
414,16620.0,DRT,3,739,11400,None,1024.829131652661,30.0,6826.636799999999
415,None,None,None,None,None,None,None,None,8404.4568
416,None,None,None,None,None,None,None,None,8403.0288
2608,None,None,None,None,None,None,None,None,7767.204
2609,None,None,None,None,None,None,None,None,7760.2848
155,21240.0,DRT,4,739,11400,None,1024.829131652661,30.0,7359.677999999999
17,18000.0,DRT,3,739,11400,None,1024.829131652661,30.0,7346.37
403,20160.0,DRT,4,739,11400,None,1024.829131652661,30.0,7697.94
404,17160.0,DRT,3,739,11400,None,1024.829131652661,30.0,7732.3572
405,20280.0,DRT,4,739,11400,None,1024.829131652661,30.0,6924.019199999999
406,17040.0,DRT,3,739,11400,None,1024.829131652661,30.0,6907.4484
1267,20340.0,DRT,4,739,11400,None,1024.829131652661,30.0,6732.4872
1266,16740.0,DRT,3,739,11400,None,1024.829131652661,30.0,6747.054
159,32160.0,DRT,4,739,11400,None,1024.829131652661,30.0,6449.2068
18,21000.0,DRT,4,739,11400,None,1024.829131652661,30.0,6442.7411999999995
734,11640.0,DRT,0,739,11400,None,1024.829131652661,30.0,7277.1720000000005
733,17940.0,DRT,3,739,11400,None,1024.829131652661,30.0,7238.2919999999995
739,11400.0,DRT,0,739,11400,None,1024.829131652661,30.0,4434.7428
740,18180.0,DRT,3,739,11400,None,1024.829131652661,30.0,4505.4432
728,11340.0,WALK,1,599,None,1973.261,None,None,3840.5244
729,18240.0,DRT,3,739,11400,None,1024.829131652661,30.0,3920.1996
738,11520.0,DRT,0,739,11400,None,1024.829131652661,30.0,5877.325199999999
737,18060.0,DRT,3,739,11400,None,1024.829131652661,30.0,5863.3751999999995
730,11580.0,DRT,0,739,11400,None,1024.829131652661,30.0,6855.057599999999
731,18000.0,DRT,3,739,11400,None,1024.829131652661,30.0,6840.1356
736,11460.0,DRT,0,739,11400,None,1024.829131652661,30.0,5380.1352
735,18120.0,DRT,3,739,11400,None,1024.829131652661,30.0,5442.3888
435,35760.0,DRT,4,739,11400,None,1024.829131652661,30.0,7618.6728
434,19500.0,DRT,5,739,11400,None,1024.829131652661,30.0,7613.772
436,None,None,None,None,None,None,None,None,9751.17
437,19440.0,DRT,5,739,11400,None,1024.829131652661,30.0,9757.5636
438,25920.0,DRT,7,739,11400,None,1024.829131652661,30.0,9345.0444
439,16620.0,DRT,4,739,11400,None,1024.829131652661,30.0,9358.5864
