destination,total_time,transport,correspondance,1st_station,time_to_1st_station,walking_time,drt_time,drt_waiting_time,direct_walk_time
188,19260.0,DRT,5,629,5640,None,1024.829131652661,30.0,10700.139599999999
137,38700.0,WALK,2,755,None,2676.274,None,None,10790.2824
2282,30960.0,DRT,6,629,5640,None,1024.829131652661,30.0,10051.7688
609,None,None,None,None,None,None,None,None,8699.8092
610,18060.0,DRT,5,629,5640,None,1024.829131652661,30.0,8701.41
612,13920.0,DRT,3,629,5640,None,1024.829131652661,30.0,10942.3692
611,19440.0,DRT,7,629,5640,None,1024.829131652661,30.0,10944.0876
613,None,None,None,None,None,None,None,None,11673.116399999999
614,18000.0,DRT,6,629,5640,None,1024.829131652661,30.0,11670.3012
617,None,None,None,None,None,None,None,None,9974.7096
616,18240.0,DRT,5,629,5640,None,1024.829131652661,30.0,9969.2376
619,None,None,None,None,None,None,None,None,10173.5184
618,18180.0,DRT,5,629,5640,None,1024.829131652661,30.0,10163.759999999998
2284,None,None,None,None,None,None,None,None,11258.8704
2640,10380.0,DRT,2,629,5640,None,1024.829131652661,30.0,9336.282
2459,None,None,None,None,None,None,None,None,11297.854800000001
849,18120.0,DRT,5,629,5640,None,1024.829131652661,30.0,10104.4692
45,None,None,None,None,None,None,None,None,10112.710799999999
622,None,None,None,None,None,None,None,None,5496.6924
623,15300.0,DRT,4,629,5640,None,1024.829131652661,30.0,5459.5776
650,5760.0,DRT,0,629,5640,None,1024.829131652661,30.0,3730.5155999999997
649,3480.0,WALK,0,755,None,2676.274,None,None,3719.1791999999996
624,18360.0,DRT,6,629,5640,None,1024.829131652661,30.0,4547.8644
625,15900.0,DRT,4,629,5640,None,1024.829131652661,30.0,4556.415599999999
640,5880.0,DRT,0,629,5640,None,1024.829131652661,30.0,3164.7419999999997
639,3360.0,WALK,0,755,None,2676.274,None,None,3156.348
627,None,None,None,None,None,None,None,None,6655.218
626,15420.0,DRT,4,629,5640,None,1024.829131652661,30.0,6651.99
638,15960.0,DRT,4,629,5640,None,1024.829131652661,30.0,4645.974
637,18300.0,DRT,6,629,5640,None,1024.829131652661,30.0,4636.9416
628,3660.0,WALK,0,755,None,2676.274,None,None,4838.0448
629,5640.0,DRT,0,629,5640,None,1024.829131652661,30.0,4849.0152
647,5940.0,DRT,0,629,5640,None,1024.829131652661,30.0,2710.0896
648,3300.0,WALK,0,755,None,2676.274,None,None,2730.7031999999995
631,None,None,None,None,None,None,None,None,6913.266
641,5520.0,WALK,1,755,None,2676.274,None,None,5248.2047999999995
