destination,total_time,direct_walk_time
212,18420.0,6274.095599999999
211,1680.0,6275.5019999999995
295,12480.0,8507.8728
335,6180.0,8464.472399999999
681,4680.0,9117.769199999999
682,None,9126.5772
203,4260.0,7247.5248
220,5580.0,7256.1492
266,12540.0,8718.5772
273,None,8730.385199999999
301,3840.0,6161.1276
330,3000.0,6136.908
381,1860.0,7212.062399999999
348,18300.0,7210.643999999999
300,6480.0,6585.96
331,3060.0,6571.7508
265,6840.0,8456.91
274,None,8451.3036
296,12540.0,7578.6876
334,6060.0,7603.894799999999
382,2880.0,10172.083200000001
269,12180.0,10151.8368
1250,14280.0,9421.2732
1251,2700.0,9437.8524
52,17820.0,7629.2592
53,16500.0,9281.4828
54,2700.0,4686.786
2616,2400.0,7920.6168
2618,4440.0,7945.9248
2623,None,7952.8859999999995
2620,3420.0,7929.0828
2624,None,8031.715199999999
2625,None,8055.0743999999995
2626,None,8022.411599999999
2627,None,8045.5356
2628,None,8067.400799999999
2631,16500.0,8108.912399999999
2629,None,8089.9547999999995
2630,None,8108.912399999999
1247,1980.0,8319.6216
2658,6000.0,7971.9648
2657,6000.0,7960.164
1246,None,7820.933999999999
268,12120.0,10590.8136
55,4800.0,9485.4288
674,None,9444.496799999999
231,4620.0,8798.2596
255,None,8796.8352
176,18480.0,5994.883199999999
56,4080.0,5961.2376
689,15600.0,9699.506399999998
196,16200.0,8870.007599999999
286,19560.0,11533.0092
344,6780.0,11555.0784
290,12000.0,10851.0648
340,6540.0,10897.852799999999
2554,8520.0,11440.681199999999
2557,12420.0,11421.1092
287,19740.0,11188.9956
343,6720.0,11188.7244
758,None,11534.5896
757,17820.0,11534.117999999999
292,12180.0,9909.460799999999
338,6300.0,9931.189199999999
764,12240.0,10876.4292
765,8340.0,10885.9692
291,12120.0,10324.6548
339,6480.0,10434.5988
288,8460.0,11133.9468
342,6720.0,11140.528799999998
285,None,11547.912
345,6900.0,11541.320399999999
293,12300.0,9463.7892
337,6300.0,9480.7596
180,6960.0,10810.798799999999
68,None,10809.9324
742,13620.0,11670.991199999999
743,12120.0,11666.9676
282,7080.0,10829.1456
289,12000.0,11230.1652
341,6540.0,11257.3068
772,19380.0,3076.8983999999996
773,15480.0,3076.0764
312,3720.0,2585.1276000000003
319,4140.0,2575.0080000000003
781,2160.0,2543.2104
780,14400.0,2575.848
779,11700.0,3988.6536
778,3480.0,4027.7747999999997
776,2400.0,5097.721199999999
777,14340.0,5076.774
791,15180.0,3368.7443999999996
790,18840.0,3351.5424000000003
770,4200.0,3069.0575999999996
96,3660.0,3064.554
771,15600.0,3919.2371999999996
106,19260.0,3913.0487999999996
792,15780.0,3768.8844
86,15720.0,4212.6132
784,15240.0,3089.9232
69,18780.0,3097.0056
71,18900.0,3521.4959999999996
170,15120.0,3527.9987999999994
800,15540.0,8423.586
801,None,8426.5692
816,None,8944.300799999999
817,15660.0,8949.498
802,None,6016.356
803,15060.0,6019.9259999999995
818,28620.0,11405.408399999998
819,16920.0,11411.0448
804,16080.0,8605.0104
805,15600.0,8610.5484
820,37440.0,11907.9012
821,16560.0,11921.9844
281,19920.0,8942.106
258,6660.0,8979.7164
822,None,7446.8171999999995
823,15420.0,7455.066
806,None,6620.262
807,15120.0,6624.9576
2614,6660.0,8742.715199999999
2615,19980.0,8738.8632
809,37320.0,11620.3212
810,16620.0,11629.6224
260,6600.0,7605.079199999999
279,20040.0,7544.994
812,None,8103.6323999999995
811,15480.0,8100.1092
75,16200.0,11268.422400000001
182,37500.0,11273.727599999998
179,15600.0,10273.5636
76,None,10270.292399999998
2606,15420.0,9313.8036
257,6720.0,9301.2192
181,28800.0,11554.1928
78,16380.0,11573.2296
109,8880.0,11553.532799999999
813,37560.0,10567.949999999999
104,16020.0,10612.933200000001
662,16920.0,11397.3336
661,28560.0,11392.4556
369,4560.0,5076.154799999999
361,6900.0,5074.3607999999995
840,2040.0,2691.6047999999996
841,5760.0,2692.9764
307,2220.0,3803.1503999999995
324,4560.0,3792.3924
310,2460.0,3523.0884
321,4320.0,3511.284
311,3600.0,3380.5584
320,4200.0,3342.4139999999998
306,6900.0,4165.1556
325,4560.0,4188.3192
834,14940.0,5414.0256
833,None,5409.486
835,2040.0,3128.484
836,5760.0,3136.1531999999997
366,15120.0,3777.978
364,14340.0,3773.8871999999997
305,6840.0,4509.6756
326,4620.0,4511.7083999999995
837,2700.0,3958.1495999999997
838,5640.0,3962.8439999999996
363,14340.0,4221.2676
367,15180.0,4196.3652
842,5580.0,4448.6676
843,2700.0,4458.4524
847,2640.0,3527.8439999999996
846,5700.0,3503.9183999999996
845,1320.0,4574.1348
844,3060.0,4568.2884
309,2340.0,3726.4739999999997
322,4320.0,3699.8651999999997
793,19080.0,3777.0575999999996
173,19080.0,4218.924
365,14580.0,3703.0067999999997
174,4380.0,3733.884
103,3420.0,3750.4296
175,3180.0,4474.1448
124,1200.0,4483.024799999999
1254,4860.0,4668.1044
