destination,total_time,direct_walk_time
276,20340.0,7073.633999999999
263,6420.0,7088.815199999999
247,5160.0,6797.3676
238,3780.0,6788.072399999999
198,6840.0,8507.2416
224,6060.0,8499.6648
299,6480.0,7530.66
332,3240.0,7563.3240000000005
380,1800.0,7313.258399999999
349,18360.0,7322.466
1258,4200.0,7446.753599999999
1259,5640.0,7456.662
242,None,6326.3171999999995
243,4020.0,6322.075199999999
359,6780.0,5478.7464
370,4740.0,5576.2392
216,4500.0,6917.817599999999
207,5400.0,6889.5444
215,4500.0,6745.220399999999
208,5280.0,6739.9836
355,6660.0,6497.6784
374,4860.0,6449.6484
226,6300.0,9913.612799999999
195,6660.0,9892.946399999999
251,3540.0,7761.312
234,5400.0,7742.7444
690,1500.0,5311.0740000000005
691,13680.0,5261.462399999999
1260,4740.0,5764.6164
1261,5100.0,5766.354
241,None,6132.2519999999995
244,3960.0,6147.3168
277,20220.0,7018.6308
262,6480.0,7038.833999999999
675,6720.0,9513.822
676,6180.0,9526.5432
256,None,9713.365199999998
229,4740.0,9707.4672
245,3840.0,6377.0748
240,3000.0,6456.936
356,6660.0,6388.697999999999
373,4860.0,6393.985199999999
684,1620.0,6206.0424
685,4680.0,6204.6852
354,21540.0,6799.0788
375,5100.0,6763.3356
2566,None,9645.787199999999
2565,4680.0,9654.725999999999
214,4560.0,6418.2072
209,5280.0,6432.886799999999
250,6300.0,7487.9148
297,3420.0,7509.833999999999
252,3420.0,8009.1228
233,5520.0,8017.5984
271,12360.0,10069.870799999999
353,21480.0,6909.281999999999
376,5160.0,6887.6484
351,21360.0,7259.262
378,5280.0,7277.244
275,12180.0,7061.029199999999
264,6300.0,7029.7788
371,4800.0,6123.281999999999
254,2580.0,8937.689999999999
357,18120.0,6500.463599999999
372,15120.0,6517.964399999999
272,None,9617.742
267,12480.0,9596.6448
686,18300.0,5310.552
225,6120.0,9128.1384
197,6780.0,9128.3424
302,5460.0,6083.6352
329,2940.0,6039.4547999999995
213,None,6707.4816
210,15060.0,6710.618399999999
200,3960.0,8208.320399999999
2564,2760.0,10031.4636
206,4440.0,6895.8528
217,5400.0,6876.9324
212,18420.0,6585.470399999999
211,1680.0,6589.6836
295,12480.0,9024.159599999999
335,6180.0,8980.26
681,4680.0,9474.552
682,None,9481.3224
203,4260.0,7435.44
220,5580.0,7447.3344
266,12540.0,9125.168399999999
273,None,9138.408
301,3840.0,6753.168
330,3000.0,6731.1012
381,1860.0,7571.0256
348,18300.0,7565.8248
300,6480.0,7177.540799999999
331,3060.0,7166.1168
265,6840.0,8869.7784
274,None,8866.2336
296,12540.0,8040.5304
334,6060.0,8062.155599999999
382,2880.0,10410.083999999999
269,12180.0,10390.4376
1250,14280.0,9667.3524
1251,2700.0,9686.0748
52,17820.0,7881.6035999999995
53,16500.0,9684.8916
54,2700.0,4885.9236
2616,2400.0,8311.2912
2618,4440.0,8333.262
2623,None,8341.8504
2620,3420.0,8321.1192
2624,None,8414.898
2625,None,8435.4564
2626,None,8404.277999999998
2627,None,8424.9984
2628,None,8443.758
2631,16500.0,8479.968
2629,None,8463.5748
2630,None,8479.968
1247,1980.0,8673.4404
2658,6000.0,8358.4812
2657,6000.0,8345.0832
1246,None,8216.1888
268,12120.0,10798.5204
55,4800.0,9898.1148
674,None,9853.259999999998
231,4620.0,9142.5564
255,None,9138.6132
176,18480.0,6294.325199999999
56,4080.0,6273.2112
689,15600.0,9969.2592
196,16200.0,9372.5352
290,12000.0,11496.116399999999
340,6540.0,11544.5484
287,19740.0,11752.1268
343,6720.0,11753.1456
292,12180.0,10534.578
338,6300.0,10562.3964
764,12240.0,11423.635199999999
765,8340.0,11434.868400000001
291,12120.0,10970.1336
339,6480.0,11086.6788
288,8460.0,11735.8752
342,6720.0,11741.028
293,12300.0,10060.128
337,6300.0,10081.420799999998
180,6960.0,11282.9376
68,None,11288.813999999998
282,7080.0,11270.613599999999
289,12000.0,11873.696399999999
341,6540.0,11903.505599999999
779,11700.0,3145.5756
778,3480.0,3169.698
776,2400.0,4379.731199999999
777,14340.0,4361.053199999999
791,15180.0,2822.9232
790,18840.0,2806.3176
770,4200.0,2808.108
96,3660.0,2786.784
771,15600.0,3108.3179999999998
106,19260.0,3100.9739999999997
792,15780.0,3450.8459999999995
86,15720.0,3736.7879999999996
784,15240.0,2586.7331999999997
69,18780.0,2598.1223999999997
71,18900.0,3095.8404
170,15120.0,3101.0483999999997
800,15540.0,7955.4012
801,None,7958.8572
816,None,8452.4052
817,15660.0,8458.164
802,None,5539.4736
803,15060.0,5543.4684
818,28620.0,10719.3192
819,16920.0,10724.9448
804,16080.0,8180.0124
805,15600.0,8187.2148
820,37440.0,11511.062399999999
821,16560.0,11524.7316
281,19920.0,8524.1592
258,6660.0,8558.8992
822,None,7057.7592
823,15420.0,7065.8387999999995
806,None,6029.6472
807,15120.0,6034.7771999999995
2614,6660.0,8379.9612
2615,19980.0,8374.4148
809,37320.0,11052.48
810,16620.0,11061.5052
260,6600.0,7340.1708
279,20040.0,7284.8328
812,None,7585.092
811,15480.0,7583.8512
75,16200.0,10953.378
182,37500.0,10958.020799999998
179,15600.0,9744.2064
76,None,9740.1
2606,15420.0,8828.4156
257,6720.0,8815.4028
181,28800.0,11028.8592
78,16380.0,11050.1364
109,8880.0,10929.354
813,37560.0,10251.6852
104,16020.0,10297.5048
662,16920.0,10651.962
661,28560.0,10647.042
369,4560.0,4961.802
361,6900.0,4957.4088
840,2040.0,3158.9388
841,5760.0,3155.2992
307,2220.0,4228.0224
324,4560.0,4221.8844
310,2460.0,3481.3044
321,4320.0,3474.3756
311,3600.0,3213.7139999999995
320,4200.0,3173.9688
306,6900.0,4668.389999999999
325,4560.0,4699.8492
834,14940.0,5239.738799999999
833,None,5234.7516
835,2040.0,3652.7699999999995
836,5760.0,3658.1964
366,15120.0,3679.9223999999995
364,14340.0,3671.3651999999997
305,6840.0,5055.314399999999
326,4620.0,5064.288
837,2700.0,4555.6896
838,5640.0,4558.0224
363,14340.0,4212.0432
367,15180.0,4186.9068
842,5580.0,5021.46
843,2700.0,5036.4984
847,2640.0,4096.5768
846,5700.0,4067.6243999999997
845,1320.0,4643.6723999999995
844,3060.0,4632.5304
309,2340.0,3746.6915999999997
322,4320.0,3729.0876
793,19080.0,3460.9788
173,19080.0,3744.9071999999996
365,14580.0,3855.0672
174,4380.0,3921.8448
103,3420.0,3943.008
175,3180.0,4423.6692
124,1200.0,4441.426799999999
1254,4860.0,4657.3164
