destination,total_time,transport,correspondance,1st_station,time_to_1st_station,walking_time,drt_time,drt_waiting_time,direct_walk_time
383,None,None,None,None,None,None,None,None,8954.2608
384,34380.0,WALK,8,2509,None,1162.752,None,None,8948.052
385,None,None,None,None,None,None,None,None,7228.905599999999
386,34500.0,WALK,8,2509,None,1162.752,None,None,7230.386399999999
390,38580.0,WALK,9,2509,None,1162.752,None,None,8578.1004
389,34320.0,WALK,8,2509,None,1162.752,None,None,8584.8156
394,38400.0,WALK,9,2509,None,1162.752,None,None,9296.0004
393,None,None,None,None,None,None,None,None,9300.5832
395,None,None,None,None,None,None,None,None,7996.9668
396,34440.0,WALK,8,2509,None,1162.752,None,None,7998.651599999999
188,34260.0,WALK,8,2509,None,1162.752,None,None,8087.854799999999
137,38700.0,WALK,9,2509,None,1162.752,None,None,8090.027999999999
15,None,None,None,None,None,None,None,None,9045.0468
387,None,None,None,None,None,None,None,None,9051.63
422,None,None,None,None,None,None,None,None,10979.427599999999
421,None,None,None,None,None,None,None,None,10977.9036
851,None,None,None,None,None,None,None,None,5415.084
852,14580.0,WALK,0,2509,None,1162.752,None,None,5384.5008
570,33060.0,WALK,5,2509,None,1162.752,None,None,4701.3168
571,30300.0,WALK,2,2509,None,1162.752,None,None,7490.104799999999
572,19020.0,WALK,1,2509,None,1162.752,None,None,7494.7788
573,30360.0,WALK,2,2509,None,1162.752,None,None,6597.5328
574,18960.0,WALK,1,2509,None,1162.752,None,None,6597.7464
2243,14700.0,WALK,0,2509,None,1162.752,None,None,7105.6728
2245,29640.0,WALK,3,2509,None,1162.752,None,None,4731.4223999999995
2494,14460.0,WALK,0,2509,None,1162.752,None,None,4734.6732
1243,33360.0,WALK,4,2509,None,1162.752,None,None,3379.7208
1244,None,None,None,None,None,None,None,None,3377.622
2249,30540.0,WALK,2,2509,None,1162.752,None,None,4802.5548
2501,14100.0,WALK,0,2252,None,1161.236,None,None,4807.7267999999995
2248,30660.0,WALK,2,2509,None,1162.752,None,None,3373.2791999999995
2503,13980.0,WALK,0,2252,None,1161.236,None,None,3379.9824
489,None,None,None,None,None,None,None,None,9223.9152
488,None,None,None,None,None,None,None,None,9219.1332
490,33780.0,WALK,4,2509,None,1162.752,None,None,5382.4572
491,33300.0,WALK,5,2509,None,1162.752,None,None,5387.0160000000005
492,None,None,None,None,None,None,None,None,6158.8272
493,34560.0,WALK,8,2509,None,1162.752,None,None,6163.325999999999
495,None,None,None,None,None,None,None,None,5924.0412
494,34740.0,WALK,8,2509,None,1162.752,None,None,5932.8228
499,37560.0,WALK,4,2509,None,1162.752,None,None,9099.4704
500,None,None,None,None,None,None,None,None,9103.106399999999
502,None,None,None,None,None,None,None,None,6781.014
503,None,None,None,None,None,None,None,None,6822.7919999999995
504,None,None,None,None,None,None,None,None,9029.732399999999
505,None,None,None,None,None,None,None,None,9075.762
1272,None,None,None,None,None,None,None,None,9924.498000000001
1270,None,None,None,None,None,None,None,None,9912.4476
2560,33120.0,WALK,5,2509,None,1162.752,None,None,5053.512
2561,33900.0,WALK,4,2509,None,1162.752,None,None,5041.2468
29,None,None,None,None,None,None,None,None,6132.7344
7,39660.0,WALK,5,2509,None,1162.752,None,None,5267.1215999999995
506,None,None,None,None,None,None,None,None,5983.152
497,None,None,None,None,None,None,None,None,7085.521199999999
496,37440.0,WALK,4,2509,None,1162.752,None,None,7062.5328
501,None,None,None,None,None,None,None,None,8312.660399999999
111,None,None,None,None,None,None,None,None,8370.4788
190,34860.0,WALK,8,2509,None,1162.752,None,None,5864.16
28,None,None,None,None,None,None,None,None,5847.8112
498,30300.0,WALK,3,2509,None,1162.752,None,None,5267.1828000000005
1264,None,None,None,None,None,None,None,None,10894.194000000001
1265,None,None,None,None,None,None,None,None,10907.749199999998
514,37680.0,WALK,4,2509,None,1162.752,None,None,11798.304
515,None,None,None,None,None,None,None,None,11801.737200000001
524,37620.0,WALK,4,2509,None,1162.752,None,None,10769.2404
525,None,None,None,None,None,None,None,None,10778.532000000001
191,None,None,None,None,None,None,None,None,11844.238800000001
93,None,None,None,None,None,None,None,None,11829.0132
549,None,None,None,None,None,None,None,None,5311.17
550,None,None,None,None,None,None,None,None,5315.1264
829,None,None,None,None,None,None,None,None,4895.455199999999
830,13980.0,DRT,0,830,13980,None,1024.829131652661,30.0,4905.8856
551,None,None,None,None,None,None,None,None,6513.12
552,None,None,None,None,None,None,None,None,6517.328399999999
554,None,None,None,None,None,None,None,None,7046.4947999999995
553,None,None,None,None,None,None,None,None,7027.284
539,35460.0,WALK,8,2509,None,1162.752,None,None,3986.5631999999996
37,None,None,None,None,None,None,None,None,4011.4932
538,32880.0,WALK,4,2509,None,1162.752,None,None,3713.4959999999996
546,35160.0,WALK,8,2509,None,1162.752,None,None,2887.4892
545,30120.0,WALK,3,2509,None,1162.752,None,None,2876.9328
2282,30960.0,WALK,4,2509,None,1162.752,None,None,8635.902
609,None,None,None,None,None,None,None,None,10377.7452
610,None,None,None,None,None,None,None,None,10369.7268
612,32640.0,WALK,5,2509,None,1162.752,None,None,10690.5312
611,26640.0,WALK,3,2509,None,1162.752,None,None,10701.212399999999
617,None,None,None,None,None,None,None,None,7668.6431999999995
616,31080.0,WALK,4,2509,None,1162.752,None,None,7671.2916000000005
619,None,None,None,None,None,None,None,None,8800.026
