destination,total_time,transport,correspondance,1st_station,time_to_1st_station,walking_time,drt_time,drt_waiting_time,direct_walk_time
385,None,None,None,None,None,None,None,None,10227.821999999998
386,19500.0,WALK,5,2494,None,752.297,None,None,10232.419199999998
390,38580.0,WALK,6,2494,None,752.297,None,None,11035.59
389,19320.0,WALK,5,2494,None,752.297,None,None,11038.8756
395,None,None,None,None,None,None,None,None,10783.879200000001
396,19440.0,WALK,5,2494,None,752.297,None,None,10788.4092
188,19260.0,WALK,5,2494,None,752.297,None,None,9628.964399999999
137,38700.0,WALK,6,2494,None,752.297,None,None,9688.9056
571,13500.0,WALK,1,2494,None,752.297,None,None,2989.3572
572,19020.0,WALK,1,852,None,700.147,None,None,2999.3291999999997
573,13560.0,WALK,1,2494,None,752.297,None,None,2475.3012000000003
574,18960.0,WALK,1,852,None,700.147,None,None,2481.4872
1243,33360.0,WALK,1,2245,None,751.177,None,None,4481.2992
1244,19680.0,WALK,5,2494,None,752.297,None,None,4488.368399999999
2248,13860.0,WALK,1,2494,None,752.297,None,None,2950.404
2503,13980.0,DRT,0,2503,13980,None,1024.829131652661,30.0,2955.1392
2250,19860.0,WALK,5,2494,None,752.297,None,None,4060.4003999999995
2505,14220.0,WALK,1,2494,None,752.297,None,None,4044.3743999999997
2252,19920.0,WALK,5,2494,None,752.297,None,None,4859.7564
2509,14100.0,WALK,1,2494,None,752.297,None,None,4848.4752
490,18720.0,WALK,6,2494,None,752.297,None,None,10008.0432
491,18180.0,WALK,4,2494,None,752.297,None,None,10025.672400000001
492,None,None,None,None,None,None,None,None,9770.7072
493,19560.0,WALK,5,2494,None,752.297,None,None,9776.373599999999
495,None,None,None,None,None,None,None,None,10181.9664
494,19740.0,WALK,5,2494,None,752.297,None,None,10188.9744
502,None,None,None,None,None,None,None,None,11741.258399999999
503,None,None,None,None,None,None,None,None,11794.236
2560,18000.0,WALK,4,2494,None,752.297,None,None,9302.0196
2561,18840.0,WALK,6,2494,None,752.297,None,None,9293.3616
29,None,None,None,None,None,None,None,None,10406.0484
7,39660.0,WALK,2,2245,None,751.177,None,None,10015.9632
