stop_id,longitude,latitude
383,-0.862579965800766,45.5558199753807
384,-0.862524599998597,45.555863328412
385,-0.86724584135282,45.5692727502296
386,-0.867179360500059,45.5692535674762
390,-0.878072621575062,45.5605938621377
389,-0.878147156790972,45.5605558116522
394,-0.860176600262497,45.5531273735008
393,-0.86029058515097,45.5530977511995
395,-0.871107617703838,45.5639195110301
396,-0.871045033498418,45.5638978149162
188,-0.894964835096566,45.5692097455915
137,-0.893994909585681,45.5688334346087
15,-0.861596876703736,45.5550807529563
387,-0.861672113069295,45.5550352833578
399,-1.10899580870146,45.7433252604978
400,-1.10882067903862,45.7432219360979
2637,-1.12946,45.73917
2638,-1.12931,45.73922
2643,-1.12282536258746,45.7477596899668
2644,-1.12277270143202,45.747807245333
407,-1.14265716213633,45.7459369382712
408,-1.14257531761908,45.7460176442031
410,-1.13882378800988,45.7450444702019
409,-1.13893521323248,45.745031832657
412,-1.13364878700371,45.7484515850988
411,-1.1337328969353,45.748410386048
413,-1.10906631647476,45.7375778717035
414,-1.10880544270143,45.7375795001731
415,-1.12602317637769,45.7563755198267
416,-1.12595456555308,45.756350359642
2608,-1.12774044627531,45.7517490947219
2609,-1.12791474934995,45.7517307458091
155,-1.15365977995192,45.7510230600302
17,-1.15363917976707,45.7509236851592
403,-1.13823914814181,45.752873480791
404,-1.1381981744754,45.7531302082317
405,-1.13173910590878,45.745971103448
406,-1.13139155571938,45.7457754430563
1267,-1.12238935116986,45.7421518686346
1266,-1.12247356837512,45.7422965459457
159,-1.13225056557767,45.7423756093949
18,-1.13208606326351,45.7422921906351
734,-1.08339369377701,45.6690191053495
733,-1.08361271049239,45.669340430597
739,-1.107148,45.68345
740,-1.106586,45.683012
728,-1.11169807631049,45.6878428428018
729,-1.11119081794786,45.6869596491781
738,-1.09524760723281,45.6757143415567
737,-1.09533058114532,45.6758300021982
730,-1.08603905717697,45.6722384830449
731,-1.08605245268805,45.6724643280116
736,-1.09969500222784,45.6778078738538
735,-1.099216,45.677437
418,-0.870763781319397,45.5250898138381
417,-0.870828357751488,45.5252389641224
420,-0.861739258106744,45.5209284979964
419,-0.86180630389855,45.5208585192994
422,-0.858958400580436,45.5404477579012
421,-0.859050273491746,45.5404617886283
424,-0.881842015024003,45.5284540086567
423,-0.881882647000576,45.5283799158964
426,-0.856184453769673,45.5204082602297
425,-0.856286725227316,45.5204286129103
189,-0.854973444673498,45.5265354862917
20,-0.854868802746187,45.5266112701603
2635,-1.15679333838962,45.8467763324847
2568,-0.757474273936108,45.5050073684099
431,-0.757764379091388,45.5050088941309
435,-1.06981197943905,45.6922176967556
434,-1.06985650260976,45.6923057280093
436,-1.04993921799903,45.7136417725144
437,-1.04987608041354,45.713662499946
438,-1.05117152375574,45.695843184831
439,-1.05102689202653,45.6957383346795
440,-1.06941124394896,45.688394465466
441,-1.06939120028919,45.6884164681389
444,-1.05193338220077,45.6981351963921
445,-1.05166782957732,45.6982096537822
442,-1.05703470651221,45.6882780166553
443,-1.05663584549085,45.6888724303294
447,-1.05346669577818,45.6917092100297
446,-1.05354723772899,45.6915082315106
448,-1.05660008099396,45.6747520657546
22,-1.03766560181711,45.6824594048816
177,-1.03761202020628,45.6825085101949
172,-1.064383996733,45.6977827418477
105,-1.06432665792072,45.6977428331824
452,-1.05978432516504,45.7370609196017
454,-1.0593246082069,45.730119499186
455,-1.05886425592223,45.7301080519826
456,-1.06375672429241,45.7230764092462
457,-1.06375089921499,45.7229965217889
465,-1.06633535544247,45.7337802277554
464,-1.06685368141935,45.7336419863864
458,-1.05628450500809,45.7211392310583
459,-1.05611597177984,45.7211395395245
461,-1.06019531593122,45.7191574733088
460,-1.06029739315303,45.7191385681954
463,-1.07210270169875,45.7296880605196
462,-1.07219545872213,45.7297276464099
171,-1.06670662025695,45.7148441954298
23,-1.06667572464816,45.7147938132863
451,-1.078776,45.721798
24,-1.07440140556429,45.7279440456986
169,-1.07422397161293,45.7279611308279
466,-0.826025300631532,45.5165813476355
467,-0.825929343131201,45.5166060503753
468,-0.817619707936321,45.4947962900006
469,-0.817586697700679,45.4948789208235
471,-0.811082712687476,45.4934805993256
470,-0.811186879480326,45.4934127390575
474,-0.792406643314469,45.5184911695236
473,-0.792538334288902,45.5184734185858
476,-0.854215993823063,45.516128702892
475,-0.854322344473211,45.5160976732035
478,-0.793649524843403,45.521586445823
477,-0.793722819059743,45.5215422744446
479,-0.801257599697203,45.4952335860002
480,-0.801018807610604,45.4950901149512
481,-0.834129029300111,45.5020889316179
482,-0.834244329961108,45.5023739742137
851,-0.9020442331989,45.645632164301
852,-0.901863579784999,45.6454109582001
570,-0.897808749317189,45.6403103086219
571,-0.909673226394423,45.6632534774249
572,-0.909627776337558,45.6633325100356
573,-0.901700047106974,45.6593183769721
574,-0.901640312303577,45.6593585698238
2243,-0.912569938342051,45.6568597929845
2245,-0.897897810412539,45.640652036081
2494,-0.897880423637594,45.640720915668
1243,-0.885903612580215,45.6104694737937
1244,-0.885846541756633,45.610429554407
2249,-0.887741390676388,45.6500107211752
2501,-0.887710126756988,45.6500806556709
2248,-0.874594071800236,45.6435995623403
2503,-0.874556555757997,45.6436782528504
2250,-0.866588638603307,45.6281193775895
2505,-0.866713694659373,45.6282155725062
2252,-0.855826934332725,45.6313431092206
2509,-0.855951990613632,45.6313431089178
489,-0.810934321481053,45.5606007455242
488,-0.8109900176419,45.5606215159074
490,-0.835404952556109,45.5845846817383
491,-0.835027938885799,45.5846414253489
492,-0.85628301076538,45.5765478267408
493,-0.856246691122427,45.5765133161542
495,-0.842242708908555,45.579098164559
494,-0.842248899555006,45.5790302618957
499,-0.804427295423028,45.5641397805917
500,-0.804221994006783,45.5641943462921
502,-0.81624760783185,45.5794353472576
503,-0.81554091513129,45.5793751212222
504,-0.804466217398697,45.5647331693942
505,-0.80426851068388,45.5644139168474
1272,-0.824472295627498,45.5512961536325
1270,-0.824408433595509,45.5514034824289
2560,-0.846209,45.58524
2561,-0.846181,45.585336
29,-0.840941559484399,45.5776856988606
7,-0.832680373775421,45.5862389236123
506,-0.830710404961145,45.5810063716009
497,-0.816919722749956,45.5765035136138
496,-0.817129074353727,45.5766183239473
501,-0.830636982740774,45.5626285870182
111,-0.830382884991162,45.562228175004
190,-0.836199631656082,45.5806076958619
28,-0.83612410292667,45.580751809913
498,-0.832683309523546,45.5862375709118
578,-0.97634949400119,45.7010884230318
579,-0.976346737875976,45.7011357156699
183,-0.97904,45.70455
87,-0.97891,45.70487
580,-0.976565958769646,45.7085187952088
31,-0.976641445183816,45.7084703796204
508,-0.786113258164224,45.5460980865572
509,-0.785805118500193,45.5456050078993
1264,-0.818663812752084,45.5449443163664
1265,-0.818752787602528,45.5448175276812
512,-0.783936266402731,45.5388517493058
513,-0.7839281593303,45.5387258457456
514,-0.803668134482744,45.5416958108033
515,-0.803551977142577,45.541703521458
520,-0.781205243840645,45.5415042771132
521,-0.781155073540105,45.5414444526044
522,-0.805555664907901,45.5335202241456
523,-0.805467683049822,45.5334831357004
524,-0.798101964035812,45.552248709291
525,-0.798032721515865,45.5521960977413
191,-0.803332582402723,45.5414231899676
93,-0.80329728241123,45.5415588480467
526,-1.09342649481413,45.7292885155475
527,-1.09320408490188,45.7293609115513
529,-1.09813681870531,45.7315306764004
530,-1.0980174448117,45.7315798176592
532,-1.11352173094878,45.709639407181
531,-1.11357415653263,45.7097387433083
161,-1.10773024476124,45.7158971885823
97,-1.10771640878721,45.7159679671395
534,-1.1032576220872,45.7229742062074
35,-1.10392192623981,45.7219267170039
163,-1.1012350100965,45.7337320615672
165,-1.10072034915966,45.7334454199133
2260,-0.971887102636725,45.6922160916361
549,-0.807195373694687,45.600483870593
550,-0.807115909271468,45.6005137082385
829,-0.805569442267723,45.6093373054176
830,-0.805471078908068,45.6092991362403
551,-0.798741728915391,45.5932900642166
552,-0.798676281135811,45.5932985786636
554,-0.796795203301896,45.5885976339855
553,-0.79688829128278,45.5887434790781
539,-0.824903666006179,45.6010631270953
37,-0.823934924896298,45.6014662445212
538,-0.826710226715043,45.602683755011
546,-0.840513196289171,45.6033303478876
545,-0.8405387377537,45.6034098557383
607,-1.10853225396736,45.8209563122316
589,-1.17161364655423,45.7207980845942
588,-1.17144,45.72046
600,-1.16418125130542,45.7090355185319
601,-1.16412155504656,45.709006034249
584,-1.13654170856647,45.7142744806847
583,-1.13678147545055,45.7144421548411
602,-1.15248288383879,45.7160790932875
603,-1.1523647151307,45.7162171505042
586,-1.161592,45.682588
585,-1.16151276985183,45.6824228945541
1237,-1.18342615341231,45.7292511676079
595,-1.14377390638628,45.7237798523126
594,-1.14386259370024,45.723800937307
597,-1.17186223349882,45.699301930186
596,-1.17197296359363,45.6993631877089
582,-1.15945574005379,45.713723766229
581,-1.15954857174905,45.7138157809669
591,-1.17475,45.72549
590,-1.17464,45.72458
592,-1.16485571193284,45.7156234071062
593,-1.16449913460721,45.7151696903685
151,-1.146049,45.717024
156,-1.146029,45.716912
154,-1.17606,45.73014
42,-1.17615694760175,45.7301365613906
130,-1.176769,45.689993
153,-1.176764,45.689766
598,-1.1665171942716,45.6854893928276
599,-1.16568935812842,45.6851392674606
2282,-0.946148829894253,45.6288431225038
609,-0.965114467971905,45.6252597325216
610,-0.965029585081033,45.6252412469566
612,-0.964560583087352,45.643662392475
611,-0.964662157508675,45.6437057348187
613,-0.975824765349155,45.6521644978744
614,-0.975779065385278,45.6521336853497
617,-0.936221956360485,45.6223311539964
616,-0.936249861078339,45.6222932403382
619,-0.947627883096144,45.6306940135593
618,-0.947730422202565,45.6306546905973
2284,-0.9637081057228,45.6459822845547
2640,-0.975856396260311,45.6338088054906
2459,-0.979834443398992,45.6499975953623
849,-0.953341451119089,45.6326659212305
45,-0.953296282540484,45.6327189789115
622,-0.956066328248887,45.585368349794
623,-0.956325018486949,45.5850997696487
650,-0.969557872611009,45.5649816327824
649,-0.969690334266611,45.5649086881339
624,-0.960816716627533,45.570868964824
625,-0.960735710892067,45.5709518885264
640,-0.97704664181124,45.5751742851248
639,-0.977101478686995,45.5750888828565
627,-0.942593184435767,45.5852587742003
626,-0.942609464668685,45.585220064661
638,-0.960680869328412,45.575146881244
637,-0.960783663417473,45.5751604543245
628,-0.958300836025321,45.5615850633953
629,-0.958176824018101,45.5616057723103
647,-0.983665961465384,45.5774200953587
648,-0.983363623379288,45.5773495437837
631,-0.93572294635888,45.5728867826195
641,-0.953392295944225,45.5641769508738
642,-0.953281721429336,45.5641251702368
633,-0.94988,45.56784
634,-0.94912,45.56792
644,-0.962443515121781,45.565596749724
645,-0.961999168284438,45.5654371833312
635,-0.938221187933449,45.5759099051962
636,-0.938054993544146,45.5759597841748
2633,-0.95649648269832,45.5592345121748
621,-0.972522,45.570762
620,-0.972331,45.570304
643,-0.946804720282419,45.562042473996
46,-0.95059398736058,45.5573386509018
653,-1.01223685226513,45.6999773336631
654,-1.01217781884635,45.7000080206752
656,-1.03570382055888,45.7094616322243
657,-1.0356933708156,45.7095287449973
660,-1.02054299019892,45.7034807774363
659,-1.02054617653122,45.7035250037934
430,-0.770692326258657,45.4986141387013
666,-0.789583821664568,45.5096366529275
665,-0.789820975421893,45.5093948377598
1262,-0.776858946158312,45.5014048518078
1263,-0.777129938694614,45.5014476638857
47,-0.784914589066762,45.4833163335088
131,-0.789409694289476,45.4809442710943
178,-1.02776889102172,45.7080126680093
95,-1.02815980636262,45.7081489853754
787,-1.07875388255226,45.6393607273512
786,-1.0791638090626,45.6393072042163
788,-1.07458350989847,45.6453292951977
568,-1.16260995005865,45.7957443916255
227,-1.002193,45.61611
194,-1.003025,45.61666
235,-1.02951341914308,45.6246677067497
278,-1.02321466706476,45.6538756928741
261,-1.02307834807121,45.6532404692107
352,-1.03005451552048,45.6272427129876
294,-1.01133002498374,45.6143661529358
336,-1.01171692709511,45.6146335247693
379,-1.0302901993465,45.6304388708923
350,-1.03041589310649,45.6305702794503
221,-1.019576,45.633076
202,-1.019489,45.63319
228,-1.00091599716016,45.6191685450389
193,-1.00125467954202,45.6188904316463
303,-1.048463,45.625307
328,-1.04853501117337,45.6252537630551
204,-1.025918,45.636844
219,-1.025679,45.637238
270,-0.994508366081933,45.6291807305286
333,-1.03105303348322,45.6215677465852
298,-1.03089643922336,45.6215444928772
377,-1.03159268851314,45.6267803840187
249,-1.03195790060498,45.6239213499561
236,-1.03199337165875,45.6237943144792
304,-1.0525103139991,45.6278911694974
327,-1.05220680620317,45.6274979560537
688,-1.00798,45.620652
687,-1.008438,45.620912
2611,-1.01054784690058,45.6285640055072
2612,-1.01038799433443,45.6286277445877
205,-1.02797933814435,45.6333715167302
218,-1.02774365263116,45.6334921949258
222,-1.01643780506149,45.6288839829416
201,-1.01618770223573,45.6289477083326
276,-1.0248697862238,45.6417215921177
263,-1.0246816377636,45.6418259146866
247,-1.03726244536671,45.6238810099658
238,-1.03743507698146,45.62381515899
198,-1.01711644288922,45.6231898360343
224,-1.01722076942757,45.623167377054
299,-1.03176755551731,45.6196702640345
332,-1.03152757286299,45.6194792998094
380,-1.02672201794372,45.6301783019451
349,-1.02655590615624,45.6302871714942
1258,-1.023029,45.634707
1259,-1.022979,45.634561
242,-1.038164,45.630213
243,-1.038435,45.629882
359,-1.04097,45.64924
370,-1.03993656984179,45.6489856525101
216,-1.02879792628947,45.6350089714629
207,-1.02909780857975,45.6350459081628
215,-1.02989765627568,45.6370093269355
208,-1.02999322452304,45.636911866902
355,-1.03098709608578,45.6422395595112
374,-1.03145704747721,45.6424555247231
226,-1.0053716911063,45.6160576473612
195,-1.00547137472441,45.6162601295929
251,-1.02477103697197,45.6249162492597
234,-1.02506195390003,45.6248138904021
690,-1.04427105408173,45.6409934060992
691,-1.04462,45.64159
1260,-1.04010961009709,45.6386853472782
1261,-1.04014581943768,45.638544869106
241,-1.04201,45.628093
244,-1.041839,45.628077
277,-1.02452455339256,45.6486432715673
262,-1.02430257027603,45.6487942086046
675,-1.00953505686047,45.6169378805592
676,-1.00945442602927,45.6168406906145
256,-1.00293384541827,45.6234488522657
229,-1.00289101698073,45.6236461700566
245,-1.042995,45.623431
240,-1.04232302194907,45.6230592694823
356,-1.0317943909833,45.6440027965506
373,-1.03171176297269,45.6441432359125
684,-1.03659022335299,45.6354331512374
685,-1.03654962012317,45.6355511582208
354,-1.03215662979144,45.6310238631827
375,-1.03235440877716,45.6313974278776
2566,-1.003107,45.624539
2565,-1.003053,45.62445
214,-1.03327308217518,45.6376456101458
209,-1.03310886146643,45.6376501835683
250,-1.02838136695786,45.6244289893885
297,-1.02824382526553,45.6242577921697
252,-1.021826,45.624941
233,-1.021781,45.624858
271,-0.996742377500519,45.6277384307724
353,-1.03212612734835,45.6289682558837
376,-1.03230795061358,45.6290802697779
351,-1.02910004683478,45.6272993025983
378,-1.02898942658925,45.6271462605347
275,-1.02690024095703,45.6357289850778
264,-1.02715900204684,45.6359486988517
371,-1.03412586195068,45.6481801378967
254,-1.00938834669779,45.6279458402268
357,-1.03003961823313,45.6508532680931
372,-1.02985206865939,45.6508309730584
272,-1.00395071754492,45.6235942260778
267,-1.00419234940292,45.6235958841702
686,-1.04282,45.652082
225,-1.01280453087452,45.6187923794941
197,-1.01270402043198,45.6189260992723
302,-1.045756,45.624494
329,-1.04624,45.624584
213,-1.03054978916812,45.6364170651003
210,-1.03047445373633,45.6365174830843
200,-1.01791479190095,45.6275540211306
2564,-0.995603,45.631622
206,-1.02984311128502,45.6332871326634
217,-1.02999384402312,45.6334157539248
212,-1.03338506078503,45.6332434418119
211,-1.03339780249758,45.6331271033104
295,-1.01487514115655,45.6177187545363
335,-1.01528069977063,45.6178843530654
681,-1.00473799663625,45.6251425797107
682,-1.00460754735853,45.6252419048435
203,-1.02226460393954,45.6370627341592
220,-1.02218912496444,45.6369030929294
266,-1.00985416626503,45.6232360749418
273,-1.00976749733429,45.6231260445703
301,-1.03947161498818,45.622054757997
330,-1.039756,45.622054
381,-1.024291,45.629235
348,-1.02425,45.629414
300,-1.03547453266296,45.6205268917897
331,-1.03568772054839,45.6204560033764
265,-1.012634,45.62355
274,-1.01273650227449,45.6234520353505
296,-1.02252538363541,45.623372767885
334,-1.0221931732359,45.6234785024517
382,-0.991850447410196,45.6304629423933
269,-0.992070628625487,45.6304544683959
1250,-0.999827941109513,45.6310887314957
1251,-0.99968014723317,45.6309359334192
52,-1.01868494707489,45.6335107837975
53,-1.00409602261879,45.6220140149954
54,-1.04946481445939,45.6396990612101
2616,-1.0176,45.62605
2618,-1.01728,45.62616
2623,-1.01724,45.62606
2620,-1.01754,45.62596
2624,-1.01633,45.62617
2625,-1.01604,45.62626
2626,-1.0164,45.62626
2627,-1.01612,45.62633
2628,-1.01584,45.62644
2631,-1.01532,45.62662
2629,-1.01556,45.62653
2630,-1.01532,45.62662
1247,-1.0128584260978,45.6270574051954
2658,-1.017,45.62614
2657,-1.01709,45.62625
1246,-1.01869788914102,45.6260589363523
268,-0.987083692219431,45.6318593696673
55,-1.00226926027533,45.6209426168659
674,-1.00258249234132,45.6212843543252
231,-1.00777815334504,45.6265479332677
255,-1.00774763783628,45.6266924334206
176,-1.0361794267311,45.6342415458669
56,-1.036638,45.633821
689,-0.997229494611948,45.6292166555288
196,-1.01092462260152,45.617359761723
2383,-0.891765285988328,45.6896978219355
2311,-0.89179654948664,45.6896497755067
2385,-0.869043070031549,45.7240609455663
2312,-0.869672976194714,45.7238720608413
2402,-0.888678232646938,45.7095770701098
2321,-0.888803288019018,45.7095596059555
2313,-0.894779417554493,45.6981089182037
2387,-0.894666868713319,45.6980696178932
2322,-0.897779185347003,45.6830658954147
2405,-0.897829208105026,45.6831707371148
2407,-0.88821268034403,45.7188765250345
2316,-0.868750208693298,45.7174612918569
2409,-0.891569962424874,45.685133174096
2394,-0.891007906491637,45.6945244800032
2317,-0.891107950654481,45.6944546079565
2318,-0.888286638568027,45.718946923772
702,-0.95359236394158,45.6867243635498
701,-0.953660141908506,45.6867210499195
2328,-0.929688703861741,45.673169396206
2604,-0.924742,45.672414
2605,-0.924743000000005,45.672252
703,-0.942660643793918,45.6704337920254
704,-0.942582063623981,45.6706431303403
