destination,total_time,transport,correspondance,1st_station,time_to_1st_station,walking_time,drt_time,drt_waiting_time,direct_walk_time
2282,-4320.0,WALK,26,755,None,4840,None,None,11636.3148
609,-2400.0,WALK,35,755,None,4840,None,None,10073.256
610,18060.0,WALK,24,755,None,4840,None,None,10076.5464
617,-2640.0,WALK,40,755,None,4840,None,None,11762.562
616,14280.0,WALK,20,755,None,4840,None,None,11757.3864
619,-2520.0,WALK,36,755,None,4840,None,None,11713.0584
618,14100.0,WALK,41,755,None,4840,None,None,11702.602799999999
2640,6780.0,WALK,3,755,None,4840,None,None,10396.386
849,-4200.0,WALK,39,755,None,4840,None,None,11541.605999999998
45,-2460.0,WALK,16,755,None,4840,None,None,11549.705999999998
622,-2700.0,WALK,11,755,None,4840,None,None,7753.3188
623,15300.0,WALK,5,755,None,4840,None,None,7719.475199999999
650,-3120.0,WALK,47,755,None,4840,None,None,6141.243600000001
649,-120.0,WALK,8,755,None,4840,None,None,6129.4728000000005
624,18360.0,WALK,18,755,None,4840,None,None,6959.806799999999
625,-2280.0,WALK,33,755,None,4840,None,None,6968.029199999999
640,-3000.0,WALK,36,755,None,4840,None,None,5515.1496
639,-240.0,WALK,37,755,None,4840,None,None,5508.0851999999995
627,-2760.0,WALK,5,755,None,4840,None,None,8960.7372
626,15420.0,WALK,16,755,None,4840,None,None,8957.929199999999
638,-2220.0,WALK,7,755,None,4840,None,None,7028.539199999999
637,18300.0,WALK,17,755,None,4840,None,None,7019.2548
628,9300.0,WALK,4,755,None,4840,None,None,7232.366399999999
629,-3240.0,WALK,48,755,None,4840,None,None,7243.5876
647,-2940.0,WALK,16,755,None,4840,None,None,4974.5856
648,-300.0,WALK,44,755,None,4840,None,None,4999.5635999999995
631,-2940.0,WALK,20,755,None,4840,None,None,9322.902
641,12420.0,WALK,1,755,None,4840,None,None,7659.4295999999995
642,180.0,WALK,11,755,None,4840,None,None,7670.2116
633,-2520.0,WALK,36,755,None,4840,None,None,7972.695599999999
634,18600.0,WALK,17,755,None,4840,None,None,8043.893999999999
644,-3180.0,WALK,39,755,None,4840,None,None,6802.44
645,0.0,WALK,9,755,None,4840,None,None,6844.9944
635,-2880.0,WALK,41,755,None,4840,None,None,9128.0532
636,18720.0,WALK,18,755,None,4840,None,None,9144.294
2633,120.0,WALK,11,755,None,4840,None,None,7442.255999999999
621,-3060.0,WALK,40,755,None,4840,None,None,5864.568
620,-180.0,WALK,41,755,None,4840,None,None,5878.697999999999
643,-3420.0,WALK,20,755,None,4840,None,None,8297.179199999999
46,-3480.0,WALK,40,755,None,4840,None,None,8029.3931999999995
787,10140.0,WALK,0,755,None,4840,None,None,10382.8944
786,-3600.0,WALK,40,755,None,4840,None,None,10391.548799999999
788,-2580.0,WALK,35,755,None,4840,None,None,10980.843599999998
227,9900.0,WALK,4,755,None,4840,None,None,7134.0396
194,-900.0,WALK,38,755,None,4840,None,None,7167.4344
235,240.0,WALK,37,755,None,4840,None,None,7597.959599999999
278,-2340.0,WALK,11,755,None,4840,None,None,11529.0036
261,-3000.0,WALK,16,755,None,4840,None,None,11445.908399999998
352,-900.0,WALK,17,755,None,4840,None,None,7937.536799999999
294,-2220.0,WALK,20,755,None,4840,None,None,6590.2068
336,-1020.0,WALK,41,755,None,4840,None,None,6611.772
379,-2040.0,WALK,18,755,None,4840,None,None,8361.940799999998
350,-1020.0,WALK,12,755,None,4840,None,None,8378.8332
221,-1920.0,WALK,20,755,None,4840,None,None,8820.905999999999
202,9780.0,WALK,0,755,None,4840,None,None,8837.2404
228,9900.0,WALK,3,755,None,4840,None,None,7553.977199999999
193,10260.0,WALK,4,755,None,4840,None,None,7506.9756
303,-540.0,WALK,7,755,None,4840,None,None,7769.0328
328,-2580.0,WALK,15,755,None,4840,None,None,7763.126399999999
204,660.0,WALK,35,755,None,4840,None,None,9243.7212
219,-2040.0,WALK,16,755,None,4840,None,None,9298.1196
270,-2280.0,WALK,40,755,None,4840,None,None,9017.664
333,-840.0,WALK,17,755,None,4840,None,None,7176.662399999999
298,-2280.0,WALK,17,755,None,4840,None,None,7174.333199999999
377,8820.0,WALK,0,755,None,4840,None,None,7868.8464
249,240.0,WALK,41,755,None,4840,None,None,7486.481999999999
236,-2160.0,WALK,6,755,None,4840,None,None,7469.426399999999
304,-360.0,WALK,41,755,None,4840,None,None,8176.829999999999
327,10500.0,WALK,4,755,None,4840,None,None,8119.771199999999
688,-2160.0,WALK,31,755,None,4840,None,None,7485.1932
687,-960.0,WALK,9,755,None,4840,None,None,7503.5208
2611,-1440.0,WALK,7,755,None,4840,None,None,8417.316
2612,-1080.0,WALK,6,755,None,4840,None,None,8429.574
205,840.0,WALK,21,755,None,4840,None,None,8766.094799999999
218,-2160.0,WALK,16,755,None,4840,None,None,8783.821199999998
222,11340.0,WALK,0,755,None,4840,None,None,8326.1472
201,11220.0,WALK,0,755,None,4840,None,None,8339.3712
276,-2160.0,WALK,6,755,None,4840,None,None,9900.594000000001
263,-3180.0,WALK,40,755,None,4840,None,None,9916.142399999999
247,-2220.0,WALK,15,755,None,4840,None,None,7478.7552
238,360.0,WALK,18,755,None,4840,None,None,7470.453599999999
198,-180.0,WALK,21,755,None,4840,None,None,7570.786799999999
224,-1140.0,WALK,20,755,None,4840,None,None,7565.7119999999995
299,-4440.0,WALK,39,755,None,4840,None,None,6920.698799999999
332,12300.0,WALK,2,755,None,4840,None,None,6896.2728
380,-1980.0,WALK,6,755,None,4840,None,None,8351.548799999999
349,-1080.0,WALK,8,755,None,4840,None,None,8367.4596
1258,-3420.0,WALK,39,755,None,4840,None,None,8989.615199999998
1259,-1980.0,WALK,16,755,None,4840,None,None,8970.8808
242,-2520.0,WALK,33,755,None,4840,None,None,8325.549599999998
243,600.0,WALK,28,755,None,4840,None,None,8282.3808
359,-420.0,WALK,18,755,None,4840,None,None,10872.357600000001
370,-2640.0,WALK,38,755,None,4840,None,None,10833.912
216,900.0,WALK,18,755,None,4840,None,None,8978.616
207,-2220.0,WALK,15,755,None,4840,None,None,8981.764799999999
215,-900.0,WALK,15,755,None,4840,None,None,9238.985999999999
208,-2340.0,WALK,11,755,None,4840,None,None,9225.547199999999
355,10260.0,WALK,0,755,None,4840,None,None,9931.323599999998
374,-2520.0,WALK,19,755,None,4840,None,None,9958.550399999998
226,-900.0,WALK,6,755,None,4840,None,None,7004.655599999999
195,-360.0,WALK,41,755,None,4840,None,None,7025.784
251,10920.0,WALK,0,755,None,4840,None,None,7673.660399999999
234,-1980.0,WALK,7,755,None,4840,None,None,7656.7608
690,-2280.0,WALK,41,755,None,4840,None,None,9796.6728
691,-600.0,WALK,27,755,None,4840,None,None,9878.8584
1260,1140.0,WALK,22,755,None,4840,None,None,9462.3756
1261,-2520.0,WALK,41,755,None,4840,None,None,9443.8356
241,1380.0,WALK,4,755,None,4840,None,None,8064.3288
244,540.0,WALK,21,755,None,4840,None,None,8060.912399999999
277,-2280.0,WALK,15,755,None,4840,None,None,10822.758
262,-3120.0,WALK,36,755,None,4840,None,None,10844.7036
675,-300.0,WALK,24,755,None,4840,None,None,6969.858
676,-1020.0,WALK,11,755,None,4840,None,None,6960.2688
256,-420.0,WALK,27,755,None,4840,None,None,8002.2324
229,8340.0,WALK,3,755,None,4840,None,None,8028.133199999999
245,-660.0,WALK,20,755,None,4840,None,None,7453.5
240,-2460.0,WALK,9,755,None,4840,None,None,7398.0696
356,-540.0,WALK,37,755,None,4840,None,None,10163.824799999999
373,-2520.0,WALK,8,755,None,4840,None,None,10182.7776
684,1560.0,WALK,4,755,None,4840,None,None,9017.7132
685,-660.0,WALK,21,755,None,4840,None,None,9033.3876
354,-780.0,WALK,19,755,None,4840,None,None,8432.5548
375,-2280.0,WALK,9,755,None,4840,None,None,8481.7944
2566,-1620.0,WALK,17,755,None,4840,None,None,8131.2216
2565,8280.0,WALK,4,755,None,4840,None,None,8122.0416000000005
214,-2460.0,WALK,20,755,None,4840,None,None,9312.9324
209,-1920.0,WALK,5,755,None,4840,None,None,9313.820399999999
