destination,total_time,transport,correspondance,1st_station,time_to_1st_station,walking_time,drt_time,drt_waiting_time,direct_walk_time
436,None,None,None,None,None,None,None,None,11359.723199999999
437,None,None,None,None,None,None,None,None,11353.446
452,None,None,None,None,None,None,None,None,10455.5352
454,None,None,None,None,None,None,None,None,10828.932
455,None,None,None,None,None,None,None,None,10791.9612
456,None,None,None,None,None,None,None,None,11659.7592
457,None,None,None,None,None,None,None,None,11664.908399999998
465,None,None,None,None,None,None,None,None,11193.7548
464,None,None,None,None,None,None,None,None,11245.431599999998
458,None,None,None,None,None,None,None,None,11217.532799999999
459,None,None,None,None,None,None,None,None,11204.5764
461,None,None,None,None,None,None,None,None,11668.3944
460,None,None,None,None,None,None,None,None,11677.6656
463,None,None,None,None,None,None,None,None,11915.1108
462,None,None,None,None,None,None,None,None,11920.561199999998
578,None,None,None,None,None,None,None,None,9231.3276
579,None,None,None,None,None,None,None,None,9225.0864
183,None,None,None,None,None,None,None,None,8832.216
87,None,None,None,None,None,None,None,None,8787.8916
580,None,None,None,None,None,None,None,None,8264.8596
31,None,None,None,None,None,None,None,None,8272.6836
2260,None,None,None,None,None,None,None,None,10333.2468
653,None,None,None,None,None,None,None,None,10532.6112
654,None,None,None,None,None,None,None,None,10526.3568
656,None,None,None,None,None,None,None,None,10789.878
657,None,None,None,None,None,None,None,None,10782.6252
660,None,None,None,None,None,None,None,None,10539.0756
659,None,None,None,None,None,None,None,None,10534.346399999999
178,None,None,None,None,None,None,None,None,10452.8196
95,None,None,None,None,None,None,None,None,10461.6408
2385,None,None,None,None,None,None,None,None,10211.7012
2312,None,None,None,None,None,None,None,None,10179.0576
2402,None,None,None,None,None,None,None,None,10210.5348
2321,None,None,None,None,None,None,None,None,10204.993199999999
2313,None,None,None,None,None,None,None,None,11129.127599999998
2387,None,None,None,None,None,None,None,None,11139.123599999999
2407,None,None,None,None,None,None,None,None,9309.9396
2316,None,None,None,None,None,None,None,None,10773.8088
2394,None,None,None,None,None,None,None,None,11721.255599999999
2317,None,None,None,None,None,None,None,None,11724.2112
2318,None,None,None,None,None,None,None,None,9298.3872
702,None,None,None,None,None,None,None,None,10984.666799999999
701,None,None,None,None,None,None,None,None,10984.8972
2649,None,None,None,None,None,None,None,None,11425.512
2588,None,None,None,None,None,None,None,None,11856.2508
2589,None,None,None,None,None,None,None,None,11843.256
576,None,None,None,None,None,None,None,None,10674.0348
577,None,None,None,None,None,None,None,None,10667.409599999999
2591,None,None,None,None,None,None,None,None,11781.1764
2348,None,None,None,None,None,None,None,None,11797.474799999998
818,None,None,None,None,None,None,None,None,11053.820399999999
819,None,None,None,None,None,None,None,None,11049.082799999998
809,None,None,None,None,None,None,None,None,11659.608
810,None,None,None,None,None,None,None,None,11651.1684
109,None,None,None,None,None,None,None,None,11317.868400000001
662,None,None,None,None,None,None,None,None,10748.2656
661,None,None,None,None,None,None,None,None,10752.401999999998
