destination,total_time,transport,correspondance,1st_station,time_to_1st_station,walking_time,drt_time,drt_waiting_time,direct_walk_time
399,-2820.0,WALK,20,607,None,2077,None,None,8314.867199999999
400,16140.0,WALK,3,607,None,2077,None,None,8329.2828
2637,15840.0,WALK,44,607,None,2077,None,None,9004.221599999999
2638,-2580.0,WALK,35,607,None,2077,None,None,8995.1952
2643,15240.0,WALK,50,607,None,2077,None,None,7777.9236
2644,-1920.0,WALK,18,607,None,2077,None,None,7771.0188
407,-4740.0,WALK,21,607,None,2077,None,None,8445.324
408,-2340.0,WALK,51,607,None,2077,None,None,8432.6268
410,-2400.0,WALK,39,607,None,2077,None,None,8446.4496
409,15720.0,WALK,42,607,None,2077,None,None,8451.0996
412,-2580.0,WALK,17,607,None,2077,None,None,7877.811599999999
411,15180.0,WALK,2,607,None,2077,None,None,7885.1052
413,-4080.0,WALK,29,607,None,2077,None,None,9080.6748
414,-1980.0,WALK,20,607,None,2077,None,None,9081.3336
415,15120.0,WALK,21,607,None,2077,None,None,6689.3904
416,-1800.0,WALK,12,607,None,2077,None,None,6691.4748
2608,-1860.0,WALK,8,607,None,2077,None,None,7325.757599999999
2609,15180.0,WALK,42,607,None,2077,None,None,7331.346
155,-2640.0,WALK,38,607,None,2077,None,None,8235.8916
17,15540.0,WALK,30,607,None,2077,None,None,8246.718
403,-1080.0,WALK,7,607,None,2077,None,None,7435.9452
404,-2520.0,WALK,38,607,None,2077,None,None,7402.314
405,11340.0,WALK,2,607,None,2077,None,None,8157.249599999999
406,-1200.0,WALK,24,607,None,2077,None,None,8175.6228
1267,-960.0,WALK,9,607,None,2077,None,None,8516.0136
1266,-1320.0,WALK,17,607,None,2077,None,None,8497.6956
159,-4680.0,WALK,29,607,None,2077,None,None,8635.7172
18,-2460.0,WALK,48,607,None,2077,None,None,8643.3144
2635,-600.0,WALK,39,607,None,2077,None,None,6873.260399999999
452,-4260.0,WALK,29,607,None,2077,None,None,10381.0296
454,-4080.0,WALK,40,607,None,2077,None,None,11224.1328
455,-2400.0,WALK,39,607,None,2077,None,None,11244.546
456,-2520.0,WALK,7,607,None,2077,None,None,11910.264
457,16140.0,WALK,42,607,None,2077,None,None,11920.322400000001
465,-4080.0,WALK,6,607,None,2077,None,None,10503.5616
464,-2040.0,WALK,8,607,None,2077,None,None,10500.69
463,-4380.0,WALK,21,607,None,2077,None,None,10804.6332
462,-1920.0,WALK,12,607,None,2077,None,None,10796.6688
451,-3780.0,WALK,6,607,None,2077,None,None,11613.006
24,-1800.0,WALK,8,607,None,2077,None,None,10951.554
169,15480.0,WALK,18,607,None,2077,None,None,10954.7796
526,10500.0,WALK,2,607,None,2077,None,None,10334.2764
527,-1800.0,WALK,17,607,None,2077,None,None,10328.351999999999
529,11640.0,WALK,2,607,None,2077,None,None,9971.488800000001
530,-2460.0,WALK,51,607,None,2077,None,None,9966.492
161,-2100.0,WALK,39,607,None,2077,None,None,11974.9524
97,-3660.0,WALK,15,607,None,2077,None,None,11965.566
534,-3780.0,WALK,40,607,None,2077,None,None,11056.236
35,-3120.0,WALK,40,607,None,2077,None,None,11190.956400000001
163,10380.0,WALK,1,607,None,2077,None,None,9644.9844
165,-2220.0,WALK,19,607,None,2077,None,None,9688.2948
595,-1500.0,WALK,9,607,None,2077,None,None,11300.793599999999
594,-4380.0,WALK,45,607,None,2077,None,None,11300.2236
154,4680.0,WALK,8,607,None,2077,None,None,11688.5592
42,14760.0,WALK,6,607,None,2077,None,None,11693.5548
568,-1800.0,WALK,16,607,None,2077,None,None,4862.6592
567,1320.0,WALK,8,607,None,2077,None,None,4873.518
566,-1740.0,WALK,18,607,None,2077,None,None,4871.7132
560,-1560.0,WALK,16,607,None,2077,None,None,5054.1072
559,-1740.0,WALK,39,607,None,2077,None,None,5034.731999999999
565,-1560.0,WALK,17,607,None,2077,None,None,5096.46
564,-1680.0,WALK,8,607,None,2077,None,None,5127.1272
563,9600.0,WALK,0,607,None,2077,None,None,6477.8916
562,-1140.0,WALK,17,607,None,2077,None,None,6496.866
2660,-2220.0,WALK,50,607,None,2077,None,None,6193.374
2661,19920.0,WALK,8,607,None,2077,None,None,6196.056
558,-1800.0,WALK,11,607,None,2077,None,None,4840.633199999999
157,300.0,WALK,20,607,None,2077,None,None,5487.624000000001
139,5280.0,WALK,3,607,None,2077,None,None,5586.4547999999995
158,-1440.0,WALK,8,607,None,2077,None,None,5636.7012
