destination,total_time,transport,correspondance,1st_station,time_to_1st_station,walking_time,drt_time,drt_waiting_time,direct_walk_time
650,None,None,None,None,None,None,None,None,9306.3384
649,None,None,None,None,None,None,None,None,9290.570399999999
624,None,None,None,None,None,None,None,None,10435.4412
625,None,None,None,None,None,None,None,None,10448.2668
640,None,None,None,None,None,None,None,None,9704.8764
639,None,None,None,None,None,None,None,None,9693.0564
638,None,None,None,None,None,None,None,None,10809.6684
637,None,None,None,None,None,None,None,None,10803.572400000001
628,None,None,None,None,None,None,None,None,9911.577599999999
629,None,None,None,None,None,None,None,None,9922.891199999998
647,None,None,None,None,None,None,None,None,9521.638799999999
648,None,None,None,None,None,None,None,None,9532.299599999998
641,None,None,None,None,None,None,None,None,10484.908800000001
642,None,None,None,None,None,None,None,None,10489.976400000001
633,None,None,None,None,None,None,None,None,11026.728000000001
634,None,None,None,None,None,None,None,None,11091.9984
644,None,None,None,None,None,None,None,None,9888.7212
645,None,None,None,None,None,None,None,None,9910.0572
2633,None,None,None,None,None,None,None,None,9894.8172
621,None,None,None,None,None,None,None,None,9592.3716
620,None,None,None,None,None,None,None,None,9564.4152
643,None,None,None,None,None,None,None,None,10869.204
46,None,None,None,None,None,None,None,None,10259.2932
751,None,None,None,None,None,None,None,None,10220.9796
750,None,None,None,None,None,None,None,None,10198.0032
290,None,None,None,None,None,None,None,None,11527.05
340,None,None,None,None,None,None,None,None,11502.6984
2554,None,None,None,None,None,None,None,None,11395.6608
2557,None,None,None,None,None,None,None,None,11434.2336
756,None,None,None,None,None,None,None,None,9619.8156
755,None,None,None,None,None,None,None,None,9619.0608
2555,None,None,None,None,None,None,None,None,10817.258399999999
2556,None,None,None,None,None,None,None,None,10875.7848
754,None,None,None,None,None,None,None,None,10640.566799999999
753,None,None,None,None,None,None,None,None,10622.9184
292,None,None,None,None,None,None,None,None,11892.294
338,None,None,None,None,None,None,None,None,11828.934
291,None,None,None,None,None,None,None,None,11609.683200000001
339,None,None,None,None,None,None,None,None,11521.3596
288,None,None,None,None,None,None,None,None,11960.544
342,None,None,None,None,None,None,None,None,11975.456400000001
289,None,None,None,None,None,None,None,None,11495.931599999998
341,None,None,None,None,None,None,None,None,11463.2148
