destination,total_time,transport,correspondance,1st_station,time_to_1st_station,walking_time,drt_time,drt_waiting_time,direct_walk_time
385,-3780.0,WALK,12,2249,None,715,None,None,10852.550399999998
386,480.0,WALK,12,2249,None,715,None,None,10855.784399999999
390,-3480.0,WALK,16,2249,None,715,None,None,11944.6932
389,420.0,WALK,15,2249,None,715,None,None,11949.658800000001
395,-3720.0,WALK,24,2249,None,715,None,None,11530.3908
396,300.0,WALK,18,2249,None,715,None,None,11533.706400000001
188,300.0,WALK,17,2249,None,715,None,None,10883.4336
137,-3420.0,WALK,19,2249,None,715,None,None,10922.0268
571,-3420.0,WALK,17,2249,None,715,None,None,3272.6772
572,-3600.0,WALK,16,2249,None,715,None,None,3274.734
2243,14700.0,WALK,20,2249,None,715,None,None,3166.7688
1243,-3480.0,WALK,17,2249,None,715,None,None,5319.0132
1244,-300.0,WALK,13,2249,None,715,None,None,5323.7676
2250,-4320.0,WALK,20,2249,None,715,None,None,3197.526
2505,-3660.0,WALK,20,2249,None,715,None,None,3181.1208
2252,-4200.0,WALK,17,2249,None,715,None,None,3382.554
2509,-3720.0,WALK,12,2249,None,715,None,None,3374.712
490,-3660.0,WALK,16,2249,None,715,None,None,9692.55
491,180.0,WALK,20,2249,None,715,None,None,9701.0136
492,-3840.0,WALK,17,2249,None,715,None,None,10065.3
493,600.0,WALK,13,2249,None,715,None,None,10070.5416
495,-4020.0,WALK,20,2249,None,715,None,None,10116.0204
494,19740.0,WALK,17,2249,None,715,None,None,10124.301599999999
502,660.0,WALK,15,2249,None,715,None,None,11164.4592
503,13260.0,WALK,17,2249,None,715,None,None,11206.771200000001
2560,0.0,WALK,20,2249,None,715,None,None,9218.875199999999
2561,-3540.0,WALK,13,2249,None,715,None,None,9207.756
29,780.0,WALK,10,2249,None,715,None,None,10335.2544
7,-720.0,WALK,16,2249,None,715,None,None,9609.0492
506,900.0,WALK,17,2249,None,715,None,None,10314.508800000001
497,20580.0,WALK,22,2249,None,715,None,None,11464.1544
496,37440.0,WALK,1,2503,None,1005,None,None,11440.928399999999
190,19860.0,WALK,22,2249,None,715,None,None,10143.3108
28,-4140.0,WALK,12,2249,None,715,None,None,10128.6096
498,-2640.0,WALK,18,2249,None,715,None,None,9609.0828
578,-3840.0,WALK,12,2249,None,715,None,None,11276.568
579,13740.0,WALK,14,2249,None,715,None,None,11280.162
183,-3900.0,WALK,16,2249,None,715,None,None,11757.3024
87,-3960.0,WALK,16,2249,None,715,None,None,11774.1324
580,-4080.0,WALK,20,2249,None,715,None,None,11914.906799999999
31,-4140.0,WALK,20,2249,None,715,None,None,11916.036
2260,-3720.0,WALK,20,2249,None,715,None,None,10254.5556
549,60.0,WALK,13,2249,None,715,None,None,9508.2396
550,13800.0,WALK,14,2249,None,715,None,None,9510.8052
829,-60.0,WALK,26,2249,None,715,None,None,8845.9944
830,13980.0,WALK,19,2249,None,715,None,None,8856.384
551,240.0,WALK,17,2249,None,715,None,None,10745.3928
552,13620.0,WALK,22,2249,None,715,None,None,10748.932799999999
554,13500.0,WALK,20,2249,None,715,None,None,11320.698
