destination,total_time,transport,correspondance,1st_station,time_to_1st_station,walking_time,drt_time,drt_waiting_time,direct_walk_time
734,-2940.0,WALK,17,777,None,4830,None,None,9517.212
733,-2940.0,WALK,40,777,None,4830,None,None,9515.297999999999
739,-3180.0,WALK,39,777,None,4830,None,None,8643.0216
740,-3660.0,WALK,28,777,None,4830,None,None,8644.836
728,-3240.0,WALK,45,777,None,4830,None,None,8735.038799999998
729,-2460.0,WALK,16,777,None,4830,None,None,8684.742
738,-3060.0,WALK,41,777,None,4830,None,None,8936.6508
737,-2760.0,WALK,28,777,None,4830,None,None,8938.016399999999
730,11580.0,WALK,2,777,None,4830,None,None,9470.8608
731,-2820.0,WALK,20,777,None,4830,None,None,9483.0132
736,-3120.0,WALK,48,777,None,4830,None,None,8737.2828
735,-3780.0,WALK,19,777,None,4830,None,None,8746.8132
440,15900.0,WALK,23,777,None,4830,None,None,11880.282000000001
441,-3840.0,WALK,19,777,None,4830,None,None,11883.428399999999
532,-3420.0,WALK,27,777,None,4830,None,None,10909.3404
531,4020.0,WALK,17,777,None,4830,None,None,10917.7956
161,-2100.0,WALK,37,777,None,4830,None,None,11904.042
97,-3660.0,WALK,15,777,None,4830,None,None,11912.6664
589,3180.0,WALK,17,777,None,4830,None,None,10655.3424
588,4800.0,WALK,43,777,None,4830,None,None,10611.0792
600,15900.0,WALK,40,777,None,4830,None,None,9153.1944
601,-2160.0,WALK,11,777,None,4830,None,None,9150.026399999999
584,-3540.0,WALK,19,777,None,4830,None,None,10478.9988
583,-1800.0,WALK,7,777,None,4830,None,None,10491.8088
602,-1980.0,WALK,16,777,None,4830,None,None,10272.5688
603,-3300.0,WALK,33,777,None,4830,None,None,10292.9832
586,900.0,WALK,23,777,None,4830,None,None,5730.7512
585,1920.0,WALK,13,777,None,4830,None,None,5711.31
1237,4500.0,WALK,11,777,None,4830,None,None,11786.440799999998
595,-1500.0,WALK,9,777,None,4830,None,None,11469.1572
594,-4380.0,WALK,43,777,None,4830,None,None,11469.624
597,-2220.0,WALK,8,777,None,4830,None,None,7791.179999999999
596,4920.0,WALK,9,777,None,4830,None,None,7798.706399999999
582,-2040.0,WALK,8,777,None,4830,None,None,9837.3012
581,-4080.0,WALK,13,777,None,4830,None,None,9847.9632
591,3180.0,WALK,38,777,None,4830,None,None,11271.258
590,4740.0,WALK,12,777,None,4830,None,None,11150.1036
592,3120.0,WALK,18,777,None,4830,None,None,10017.6432
593,4860.0,WALK,12,777,None,4830,None,None,9961.366799999998
151,-1680.0,WALK,18,777,None,4830,None,None,10544.278799999998
156,11940.0,WALK,1,777,None,4830,None,None,10530.428399999999
154,4680.0,WALK,8,777,None,4830,None,None,11889.843599999998
42,14760.0,WALK,6,777,None,4830,None,None,11889.3228
130,-2400.0,WALK,34,777,None,4830,None,None,6534.967199999999
153,-3840.0,WALK,22,777,None,4830,None,None,6504.6936000000005
598,1860.0,WALK,19,777,None,4830,None,None,6014.2836
599,-2520.0,WALK,37,777,None,4830,None,None,5981.383199999999
787,10140.0,WALK,1,777,None,4830,None,None,9191.5776
786,-3600.0,WALK,39,777,None,4830,None,None,9153.414
788,-2580.0,WALK,36,777,None,4830,None,None,9596.0688
304,-360.0,WALK,43,777,None,4830,None,None,11775.866399999999
327,-2100.0,WALK,18,777,None,4830,None,None,11811.8712
54,-2340.0,WALK,15,777,None,4830,None,None,11930.394
313,180.0,WALK,13,777,None,4830,None,None,8792.034
318,-3300.0,WALK,20,777,None,4830,None,None,8805.63
772,1440.0,WALK,8,777,None,4830,None,None,9636.3
773,-1980.0,WALK,8,777,None,4830,None,None,9644.4804
769,-3060.0,WALK,48,777,None,4830,None,None,6329.253599999999
768,-3420.0,WALK,9,777,None,4830,None,None,6308.0796
312,-2100.0,WALK,12,777,None,4830,None,None,9412.3188
319,540.0,WALK,5,777,None,4830,None,None,9406.1964
781,480.0,WALK,21,777,None,4830,None,None,5381.5788
780,-3540.0,WALK,19,777,None,4830,None,None,5380.656
774,-3480.0,WALK,19,777,None,4830,None,None,8539.931999999999
775,-3000.0,WALK,6,777,None,4830,None,None,8580.0564
779,-2880.0,WALK,28,777,None,4830,None,None,10256.298
778,3480.0,WALK,38,777,None,4830,None,None,10257.972
776,720.0,WALK,18,777,None,4830,None,None,4838.2428
777,5760.0,WALK,0,777,None,4830,None,None,4830.9528
315,-3180.0,WALK,46,777,None,4830,None,None,7383.308399999999
316,-3300.0,WALK,21,777,None,4830,None,None,7408.2876
791,-3000.0,WALK,17,777,None,4830,None,None,10157.000399999999
790,18840.0,WALK,41,777,None,4830,None,None,10140.8244
770,-3180.0,WALK,46,777,None,4830,None,None,10129.086000000001
96,60.0,WALK,13,777,None,4830,None,None,10112.0796
771,-1860.0,WALK,12,777,None,4830,None,None,10261.3932
106,19260.0,WALK,2,777,None,4830,None,None,10253.346
792,-1620.0,WALK,18,777,None,4830,None,None,10791.912
86,-1680.0,WALK,7,777,None,4830,None,None,11074.0188
784,-2280.0,WALK,8,777,None,4830,None,None,9930.9648
69,1080.0,WALK,39,777,None,4830,None,None,9942.6792
70,19800.0,WALK,13,777,None,4830,None,None,7157.5812
785,-2940.0,WALK,41,777,None,4830,None,None,7153.349999999999
71,1200.0,WALK,19,777,None,4830,None,None,10442.5656
170,-3060.0,WALK,37,777,None,4830,None,None,10447.7352
795,-3360.0,WALK,43,777,None,4830,None,None,6733.23
72,-3120.0,WALK,38,777,None,4830,None,None,6712.5455999999995
162,-2880.0,WALK,37,777,None,4830,None,None,7725.2724
90,19680.0,WALK,29,777,None,4830,None,None,7717.254
167,-2700.0,WALK,17,777,None,4830,None,None,9207.058799999999
147,1500.0,WALK,38,777,None,4830,None,None,9178.8468
166,11220.0,WALK,2,777,None,4830,None,None,8055.844799999999
89,11760.0,WALK,1,777,None,4830,None,None,8047.9836
840,-2400.0,WALK,52,777,None,4830,None,None,9901.5168
841,-60.0,WALK,10,777,None,4830,None,None,9904.644
307,-3900.0,WALK,6,777,None,4830,None,None,10994.501999999999
324,-2220.0,WALK,16,777,None,4830,None,None,10981.8072
310,780.0,WALK,5,777,None,4830,None,None,10716.7644
321,-2520.0,WALK,11,777,None,4830,None,None,10706.7636
311,-3720.0,WALK,20,777,None,4830,None,None,10508.577599999999
320,-2580.0,WALK,20,777,None,4830,None,None,10468.827599999999
306,-2160.0,WALK,10,777,None,4830,None,None,11295.9216
325,-2820.0,WALK,28,777,None,4830,None,None,11311.816799999999
835,10320.0,WALK,0,777,None,4830,None,None,10292.224799999998
836,-120.0,WALK,22,777,None,4830,None,None,10300.838399999999
366,-1560.0,WALK,9,777,None,4830,None,None,10949.8524
364,-60.0,WALK,19,777,None,4830,None,None,10943.473199999999
305,3240.0,WALK,3,777,None,4830,None,None,11589.7056
326,8220.0,WALK,1,777,None,4830,None,None,11585.0904
837,-2220.0,WALK,42,777,None,4830,None,None,11018.0568
838,-180.0,WALK,38,777,None,4830,None,None,11024.7852
363,-60.0,WALK,12,777,None,4830,None,None,11435.4852
367,-3000.0,WALK,36,777,None,4830,None,None,11410.2672
842,9060.0,WALK,1,777,None,4830,None,None,11505.3936
843,2700.0,WALK,14,777,None,4830,None,None,11509.3152
847,-2280.0,WALK,15,777,None,4830,None,None,10639.151999999998
846,6540.0,WALK,0,777,None,4830,None,None,10620.5772
845,12120.0,WALK,2,777,None,4830,None,None,11811.4056
844,-540.0,WALK,43,777,None,4830,None,None,11804.553600000001
309,-1980.0,WALK,18,777,None,4830,None,None,10944.9792
322,-3060.0,WALK,41,777,None,4830,None,None,10920.7392
793,1260.0,WALK,5,777,None,4830,None,None,10801.820399999999
173,1320.0,WALK,38,777,None,4830,None,None,11082.4308
365,-3240.0,WALK,40,777,None,4830,None,None,10946.7036
174,-2280.0,WALK,13,777,None,4830,None,None,10979.3064
103,-2040.0,WALK,29,777,None,4830,None,None,10995.8928
175,11640.0,WALK,2,777,None,4830,None,None,11675.3832
124,12000.0,WALK,1,777,None,4830,None,None,11687.8836
